Time,East,North,z,v
27028000,79418.47575319215,242022.60704760905,2312.301,0.03371943060017473
27028100,79418.46789322265,242022.6291810479,2312.325,0.09627564593395362
27028200,79418.47530485834,242022.6404000353,2312.353,0.09950879358127099
27028300,79418.49027764816,242022.6517206831,2312.372,0.07978721702127478
27028400,79418.48997895414,242022.67395602912,2312.355,0.10178899744078433
27028500,79418.4898294015,242022.68507328723,2312.401,0.08346256645946133
27028600,79418.50480227017,242022.69639409706,2312.399,0.08595929269136642
27028700,79418.51221404124,242022.70761335827,2312.391,0.07865112840894274
27028800,79418.52718678927,242022.71893392317,2312.421,0.040755367744629664
27028900,79418.5191774896,242022.75218506996,2312.432,0.10608487168300672
27029000,79418.54186078248,242022.75248971302,2312.45,0.047549973711874964
27029100,79418.5492726478,242022.76370916422,2312.417,0.03363034344160047
27029200,79418.56424539207,242022.77502972353,2312.448,0.028142494558940575
27029300,79418.57165713287,242022.7862489242,2312.448,0.02709243436828813
27029400,79418.58677935407,242022.78645207267,2312.453,0.023043437243605823
27029500,79418.59434043673,242022.78655359056,2312.463,0.051487862647424
27029600,79418.60190152281,242022.7866551159,2312.472,0.043382023926967724
27029700,79418.60901450475,242022.82010953408,2312.472,0.039
27029800,79418.62413672238,242022.82031267323,2312.478,0.013564659966250536
27029900,79418.62413669567,242022.82031262014,2312.485,0.030430248109405877
27030000,79418.63910944718,242022.83163319342,2312.514,0.031400636936215164
27030100,79418.64652118014,242022.84285237733,2312.516,0.018138357147217055
27030200,79418.65363419935,242022.87630687375,2312.506,0.04777028364998474
27030300,79418.66134457063,242022.865290598,2312.54,0.025495097567963924
27030400,79418.65363405233,242022.87630657572,2312.545,0.05063595560468865
27030500,79418.66860681472,242022.88762717135,2312.571,0.04291852746774987
27030600,79418.6683080559,242022.90986238793,2312.571,0.05470831746635972
27030700,79418.67586912306,242022.90996387508,2312.585,0.033256578296631784
27030800,79418.67571963758,242022.92108126823,2312.613,0.04830113870293329
27030900,79418.6757195586,242022.9210811071,2312.634,0.060539243470661246
27031000,79418.69084179463,242022.9212842891,2312.635,0.018027756377319945
27031100,79418.70596396655,242022.92148733605,2312.653,0.03146426544510455
27031200,79418.72093682685,242022.93280813098,2312.653,0.030822070014844882
27031300,79418.72078738704,242022.94392561726,2312.669,0.02024845673131659
27031400,79418.72078725137,242022.94392534345,2312.705,0.03144837038703278
27031500,79418.72063783741,242022.95504288096,2312.714,0.03837968212479098
27031600,79418.7126284956,242022.98829394486,2312.736,0.1085080642164443
27031700,79418.71232963826,242023.01052896027,2312.762,0.1184651847590675
27031800,79418.71232960043,242023.01052888576,2312.772,0.0841011296000238
27031900,79418.71218013756,242023.0216463236,2312.794,0.10343113651120732
27032000,79418.71944252106,242023.043983181,2312.788,0.11547294055318762
27032100,79418.73471411425,242023.0330687072,2312.795,0.034481879299133336
27032200,79418.74227517331,242023.03317017667,2312.811,0.033030289129827486
27032300,79418.74227509035,242023.03317000903,2312.833,0.0416293165929973
27032400,79418.75739730737,242023.0333731519,2312.839,0.03843175770115127
27032500,79418.75724777688,242023.04449045565,2312.879,0.036578682316343765
27032600,79418.76451028428,242023.06682755984,2312.84,0.05303772242470447
27032700,79418.77978182457,242023.05591297895,2312.861,0.026476404589747454
27032800,79418.78749223331,242023.0448967833,2312.885,0.06149796744608719
27032900,79418.79490403408,242023.056116106,2312.869,0.029410882339705485
27033000,79418.8026144049,242023.04509983212,2312.903,0.06503076195155644
27033100,79418.80261438618,242023.04509979393,2312.908,0.05861740355901138
27033200,79418.81773659584,242023.04530292097,2312.916,0.04892851929090027
27033300,79418.81017532464,242023.04520102218,2312.956,0.03023243291566195
27033400,79418.81773646004,242023.04530264717,2312.952,0.018547236990991405
27033500,79418.8177363959,242023.04530251585,2312.969,0.041880783182743846
27033600,79418.83285863516,242023.04550570343,2312.969,0.036565010597564444
27033700,79418.83270927043,242023.05662333965,2312.965,0.016401219466856725
27033800,79418.83255980392,242023.06774077378,2312.988,0.022203603311174516
27033900,79418.84027026576,242023.0567246843,2312.998,0.022825424421026655
27034000,79418.84027019402,242023.05672453716,2313.017,0.05173006862551025
27034100,79418.84768193416,242023.06794374064,2313.017,0.03132091952673165
