#microcontroller time [micro seconds],iTow[ms],utc[year:month:day:hour:minute:second],fixType[0-5],longitude[deg],latitude[deg],height[mm],velN[mm/s],velE[mm/s],velD[mm/s],gSpeed[mm/s],headMot[deg1e-5],pDop[],numSV[],ttff[ms],ambientTemp[C],objectTemp[C],gpsFlag[],check if syncFlag switched [bool],micros of switching time [us]#,timestamp,height[m],date[ms]
4029229405,201132000,2022:2:22:7:51:54,3,11.3832521,47.3120036,2299640,-40,-14,69,42,7939634,168,11,926298887,10.89,3.19,0,-1,0,2022-02-22 07:51:54.000,2299.64,2022:2:22:7:51:54:0
4029330215,201132100,2022:2:22:7:51:54,3,11.3832518,47.3120036,2299656,-46,-27,71,54,7939634,168,11,926298887,10.89,3.19,0,-1,0,2022-02-22 07:51:54.100,2299.656,2022:2:22:7:51:54:100
4029429869,201132200,2022:2:22:7:51:54,3,11.3832517,47.3120035,2299721,-31,-6,56,31,7939634,168,11,926298887,10.89,3.19,0,-1,0,2022-02-22 07:51:54.200,2299.721,2022:2:22:7:51:54:200
4029526653,201132300,2022:2:22:7:51:54,3,11.3832515,47.3120037,2299756,58,-65,48,87,7939634,168,11,926298887,10.89,3.19,0,-1,0,2022-02-22 07:51:54.300,2299.756,2022:2:22:7:51:54:300
4029630743,201132400,2022:2:22:7:51:54,3,11.3832515,47.3120037,2299770,3,3,49,4,7939634,168,11,926298887,10.89,3.19,0,-1,0,2022-02-22 07:51:54.400,2299.77,2022:2:22:7:51:54:400
4029727466,201132500,2022:2:22:7:51:54,3,11.3832519,47.3120037,2299720,-34,70,62,78,7939634,168,11,926298887,10.89,3.19,0,-1,0,2022-02-22 07:51:54.500,2299.72,2022:2:22:7:51:54:500
4029828203,201132600,2022:2:22:7:51:54,3,11.3832519,47.3120037,2299657,-56,2,69,56,7939634,168,11,926298887,10.91,3.37,0,-1,0,2022-02-22 07:51:54.600,2299.657,2022:2:22:7:51:54:600
4029928602,201132700,2022:2:22:7:51:54,3,11.3832518,47.3120037,2299682,-54,12,67,56,7939634,168,11,926298887,10.91,3.37,1,-1,0,2022-02-22 07:51:54.700,2299.682,2022:2:22:7:51:54:700
4030030827,201132800,2022:2:22:7:51:54,3,11.3832518,47.3120037,2299706,-57,19,62,60,7939634,168,11,926298887,10.91,3.37,1,-1,0,2022-02-22 07:51:54.800,2299.706,2022:2:22:7:51:54:800
4030129385,201132900,2022:2:22:7:51:54,3,11.3832516,47.3120038,2299739,-17,0,57,17,7939634,168,11,926298887,10.91,3.37,1,-1,0,2022-02-22 07:51:54.900,2299.739,2022:2:22:7:51:54:900
4030232017,201133000,2022:2:22:7:51:55,3,11.383252,47.3120041,2299690,47,46,68,66,7939634,168,11,926364423,10.91,3.37,1,-1,0,2022-02-22 07:51:55.000,2299.69,2022:2:22:7:51:55:0
4030328718,201133100,2022:2:22:7:51:55,3,11.3832522,47.312004,2299665,-27,56,71,62,7939634,168,11,926364423,10.91,3.37,1,-1,0,2022-02-22 07:51:55.100,2299.665,2022:2:22:7:51:55:100
4030430970,201133200,2022:2:22:7:51:55,3,11.3832525,47.3120041,2299671,-24,114,71,117,7939634,168,11,926364423,10.91,3.37,1,-1,0,2022-02-22 07:51:55.200,2299.671,2022:2:22:7:51:55:200
4030530759,201133300,2022:2:22:7:51:55,3,11.3832522,47.3120041,2299708,14,87,69,88,7939634,168,11,926364423,10.85,3.75,1,-1,0,2022-02-22 07:51:55.300,2299.708,2022:2:22:7:51:55:300
4030629746,201133400,2022:2:22:7:51:55,3,11.3832519,47.312004,2299781,7,64,56,65,7939634,168,11,926364423,10.85,3.75,1,-1,0,2022-02-22 07:51:55.400,2299.781,2022:2:22:7:51:55:400
4030731958,201133500,2022:2:22:7:51:55,3,11.3832521,47.3120041,2299767,45,60,55,75,7939634,168,11,926364423,10.85,3.75,1,-1,0,2022-02-22 07:51:55.500,2299.767,2022:2:22:7:51:55:500
4030828665,201133600,2022:2:22:7:51:55,3,11.3832523,47.3120042,2299698,6,63,68,64,7939634,168,11,926364423,10.85,3.75,1,-1,0,2022-02-22 07:51:55.600,2299.698,2022:2:22:7:51:55:600
4030929056,201133700,2022:2:22:7:51:55,3,11.3832525,47.3120045,2299663,59,63,74,86,7939634,168,11,926364423,10.85,3.75,0,-1,0,2022-02-22 07:51:55.700,2299.663,2022:2:22:7:51:55:700
4031029993,201133800,2022:2:22:7:51:55,3,11.3832525,47.3120046,2299662,63,57,76,85,7939634,168,11,926364423,10.85,3.75,0,-1,0,2022-02-22 07:51:55.800,2299.662,2022:2:22:7:51:55:800
4031128548,201133900,2022:2:22:7:51:55,3,11.3832526,47.3120045,2299658,1,77,76,77,7939634,168,11,926364423,10.85,3.75,0,-1,0,2022-02-22 07:51:55.900,2299.658,2022:2:22:7:51:55:900
4031230762,201134000,2022:2:22:7:51:56,3,11.3832529,47.3120044,2299590,-57,87,88,104,7939634,168,11,926429959,10.85,3.75,0,-1,0,2022-02-22 07:51:56.000,2299.59,2022:2:22:7:51:56:0
4031328736,201134100,2022:2:22:7:51:56,3,11.3832531,47.3120044,2299564,-61,94,93,113,7939634,168,11,926429959,10.93,3.93,0,-1,0,2022-02-22 07:51:56.100,2299.564,2022:2:22:7:51:56:100
4031429696,201134200,2022:2:22:7:51:56,3,11.3832527,47.3120045,2299626,18,41,80,45,7939634,171,10,926429959,10.93,3.93,0,-1,0,2022-02-22 07:51:56.200,2299.626,2022:2:22:7:51:56:200
4031530083,201134300,2022:2:22:7:51:56,3,11.3832526,47.3120045,2299607,-14,36,86,39,7939634,168,11,926429959,10.93,3.93,0,-1,0,2022-02-22 07:51:56.300,2299.607,2022:2:22:7:51:56:300
4031630468,201134400,2022:2:22:7:51:56,3,11.3832523,47.3120044,2299663,20,17,78,27,7939634,168,11,926429959,10.93,3.93,0,-1,0,2022-02-22 07:51:56.400,2299.663,2022:2:22:7:51:56:400
4031729015,201134500,2022:2:22:7:51:56,3,11.3832532,47.3120046,2299540,-16,77,96,79,7939634,168,11,926429959,10.93,3.93,0,-1,0,2022-02-22 07:51:56.500,2299.54,2022:2:22:7:51:56:500
4031830047,201134600,2022:2:22:7:51:56,3,11.3832534,47.3120044,2299537,-50,88,93,101,7939634,168,11,926429959,10.93,3.93,0,-1,0,2022-02-22 07:51:56.600,2299.537,2022:2:22:7:51:56:600
4031928629,201134700,2022:2:22:7:51:56,3,11.3832535,47.3120044,2299486,-47,43,98,64,7939634,171,10,926429959,10.93,3.93,1,-1,0,2022-02-22 07:51:56.700,2299.486,2022:2:22:7:51:56:700
4032030233,201134800,2022:2:22:7:51:56,3,11.383254,47.3120042,2299440,-114,95,104,149,7939634,171,10,926429959,10.63,3.33,1,-1,0,2022-02-22 07:51:56.800,2299.44,2022:2:22:7:51:56:800
4032128785,201134900,2022:2:22:7:51:56,3,11.3832542,47.3120041,2299477,-95,117,96,151,7939634,171,10,926429959,10.63,3.33,1,-1,0,2022-02-22 07:51:56.900,2299.477,2022:2:22:7:51:56:900
4032229838,201135000,2022:2:22:7:51:57,3,11.3832539,47.3120042,2299562,3,65,78,65,7939634,171,10,926495495,10.63,3.33,1,-1,0,2022-02-22 07:51:57.000,2299.562,2022:2:22:7:51:57:0
4032328386,201135100,2022:2:22:7:51:57,3,11.383253,47.3120039,2299695,10,11,58,15,7939634,168,11,926495495,10.63,3.33,1,-1,0,2022-02-22 07:51:57.100,2299.695,2022:2:22:7:51:57:100
4032428740,201135200,2022:2:22:7:51:57,3,11.3832533,47.312004,2299725,66,33,49,74,7939634,168,11,926495495,10.63,3.33,1,-1,0,2022-02-22 07:51:57.200,2299.725,2022:2:22:7:51:57:200
4032530937,201135300,2022:2:22:7:51:57,3,11.3832536,47.3120037,2299684,-76,112,61,136,7939634,168,11,926495495,10.63,3.33,1,-1,0,2022-02-22 07:51:57.300,2299.684,2022:2:22:7:51:57:300
4032626704,201135400,2022:2:22:7:51:57,3,11.3832539,47.3120037,2299656,-49,89,66,102,7939634,168,11,926495495,10.63,3.33,1,-1,0,2022-02-22 07:51:57.400,2299.656,2022:2:22:7:51:57:400
4032728899,201135500,2022:2:22:7:51:57,3,11.3832543,47.3120037,2299592,-60,94,79,111,7939634,171,10,926495495,10.63,3.33,1,-1,0,2022-02-22 07:51:57.500,2299.592,2022:2:22:7:51:57:500
4032826825,201135600,2022:2:22:7:51:57,3,11.3832544,47.3120036,2299584,-66,85,85,108,7939634,171,10,926495495,10.89,3.67,1,-1,0,2022-02-22 07:51:57.600,2299.584,2022:2:22:7:51:57:600
4032929054,201135700,2022:2:22:7:51:57,3,11.3832551,47.3120038,2299599,4,198,86,198,7939634,171,10,926495495,10.89,3.67,0,-1,0,2022-02-22 07:51:57.700,2299.599,2022:2:22:7:51:57:700
4033028588,201135800,2022:2:22:7:51:57,3,11.3832549,47.3120034,2299592,-69,148,92,163,7939634,171,10,926495495,10.89,3.67,0,-1,0,2022-02-22 07:51:57.800,2299.592,2022:2:22:7:51:57:800
4033129003,201135900,2022:2:22:7:51:57,3,11.3832548,47.3120035,2299609,38,78,90,86,7939634,168,11,926495495,10.89,3.67,0,-1,0,2022-02-22 07:51:57.900,2299.609,2022:2:22:7:51:57:900
4033227541,201136000,2022:2:22:7:51:58,3,11.3832547,47.3120033,2299671,16,71,80,73,7939634,168,11,926561031,10.89,3.67,0,-1,0,2022-02-22 07:51:58.000,2299.671,2022:2:22:7:51:58:0
4033329737,201136100,2022:2:22:7:51:58,3,11.3832546,47.3120031,2299743,27,132,73,135,7939634,168,11,926561031,10.89,3.67,0,-1,0,2022-02-22 07:51:58.100,2299.743,2022:2:22:7:51:58:100
4033428266,201136200,2022:2:22:7:51:58,3,11.3832545,47.3120032,2299740,51,72,77,88,7939634,168,11,926561031,10.89,3.67,0,-1,0,2022-02-22 07:51:58.200,2299.74,2022:2:22:7:51:58:200
4033529630,201136300,2022:2:22:7:51:58,3,11.3832535,47.3120029,2299772,27,-102,76,105,7939634,168,11,926561031,10.85,3.67,0,-1,0,2022-02-22 07:51:58.300,2299.772,2022:2:22:7:51:58:300
4033628181,201136400,2022:2:22:7:51:58,3,11.3832534,47.3120028,2299856,45,-76,60,89,7939634,168,11,926561031,10.85,3.67,0,-1,0,2022-02-22 07:51:58.400,2299.856,2022:2:22:7:51:58:400
4033730391,201136500,2022:2:22:7:51:58,3,11.3832537,47.3120026,2299957,51,23,41,56,7939634,168,11,926561031,10.85,3.67,0,-1,0,2022-02-22 07:51:58.500,2299.957,2022:2:22:7:51:58:500
4033828934,201136600,2022:2:22:7:51:58,3,11.3832536,47.3120026,2299985,66,16,39,68,7939634,168,11,926561031,10.85,3.67,0,-1,0,2022-02-22 07:51:58.600,2299.985,2022:2:22:7:51:58:600
4033929475,201136700,2022:2:22:7:51:58,3,11.3832535,47.3120025,2299965,-6,20,51,21,7939634,168,11,926561031,10.85,3.67,1,-1,0,2022-02-22 07:51:58.700,2299.965,2022:2:22:7:51:58:700
4034029908,201136800,2022:2:22:7:51:58,3,11.3832537,47.3120027,2299940,57,-16,54,59,7939634,168,11,926561031,10.85,3.67,1,-1,0,2022-02-22 07:51:58.800,2299.94,2022:2:22:7:51:58:800
4034128445,201136900,2022:2:22:7:51:58,3,11.3832535,47.3120024,2300011,-14,20,47,25,7939634,168,11,926561031,10.85,3.67,1,-1,0,2022-02-22 07:51:58.900,2300.011,2022:2:22:7:51:58:900
4034228893,201137000,2022:2:22:7:51:59,3,11.3832538,47.3120022,2300023,-48,77,48,91,7939634,168,11,926626567,10.85,3.67,1,-1,0,2022-02-22 07:51:59.000,2300.023,2022:2:22:7:51:59:0
4034327079,201137100,2022:2:22:7:51:59,3,11.3832541,47.3120024,2299963,-22,89,66,92,7939634,225,9,926626567,10.85,3.89,1,-1,0,2022-02-22 07:51:59.100,2299.963,2022:2:22:7:51:59:100
4034429380,201137200,2022:2:22:7:51:59,3,11.3832545,47.3120024,2299947,-20,138,71,139,7939634,168,11,926626567,10.85,3.89,1,-1,0,2022-02-22 07:51:59.200,2299.947,2022:2:22:7:51:59:200
4034528002,201137300,2022:2:22:7:51:59,3,11.3832541,47.3120022,2300012,-2,81,61,81,7939634,168,11,926626567,10.85,3.89,1,-1,0,2022-02-22 07:51:59.300,2300.012,2022:2:22:7:51:59:300
4034630288,201137400,2022:2:22:7:51:59,3,11.3832532,47.3120021,2300044,19,-52,64,56,7939634,168,11,926626567,10.85,3.89,1,-1,0,2022-02-22 07:51:59.400,2300.044,2022:2:22:7:51:59:400
4034729117,201137500,2022:2:22:7:51:59,3,11.3832527,47.3120022,2300003,27,-86,82,91,7939634,168,11,926626567,10.85,3.89,1,-1,0,2022-02-22 07:51:59.500,2300.003,2022:2:22:7:51:59:500
4034829488,201137600,2022:2:22:7:51:59,3,11.3832521,47.3120021,2300032,13,-76,87,77,7939634,168,11,926626567,10.85,3.89,1,-1,0,2022-02-22 07:51:59.600,2300.032,2022:2:22:7:51:59:600
4034928088,201137700,2022:2:22:7:51:59,3,11.3832514,47.312002,2300067,32,-135,84,139,7939634,168,11,926626567,10.85,3.89,0,-1,0,2022-02-22 07:51:59.700,2300.067,2022:2:22:7:51:59:700
4035029686,201137800,2022:2:22:7:51:59,3,11.3832509,47.3120018,2300107,-36,-209,72,212,7939634,168,11,926626567,10.85,3.75,0,-1,0,2022-02-22 07:51:59.800,2300.107,2022:2:22:7:51:59:800
4035128468,201137900,2022:2:22:7:51:59,3,11.3832511,47.3120017,2300094,-78,-158,72,177,7939634,168,11,926626567,10.85,3.75,0,-1,0,2022-02-22 07:51:59.900,2300.094,2022:2:22:7:51:59:900
4035230708,201138000,2022:2:22:7:52:0,3,11.3832516,47.3120019,2299996,-34,-53,96,63,7939634,168,11,922760199,10.85,3.75,0,-1,0,2022-02-22 07:52:00.000,2299.996,2022:2:22:7:52:0:0
4035329250,201138100,2022:2:22:7:52:0,3,11.3832514,47.3120019,2300041,23,-54,88,59,7939634,168,11,922760199,10.85,3.75,0,-1,0,2022-02-22 07:52:00.100,2300.041,2022:2:22:7:52:0:100
4035429617,201138200,2022:2:22:7:52:0,3,11.3832513,47.3120017,2300082,-2,-47,82,47,7939634,168,11,922760199,10.85,3.75,0,-1,0,2022-02-22 07:52:00.200,2300.082,2022:2:22:7:52:0:200
4035530277,201138300,2022:2:22:7:52:0,3,11.3832514,47.3120016,2300158,16,10,66,19,7939634,168,11,922760199,10.85,3.75,0,-1,0,2022-02-22 07:52:00.300,2300.158,2022:2:22:7:52:0:300
4035630661,201138400,2022:2:22:7:52:0,3,11.3832513,47.3120014,2300224,-4,36,55,36,7939634,168,11,922760199,10.85,3.75,0,-1,0,2022-02-22 07:52:00.400,2300.224,2022:2:22:7:52:0:400
4035729213,201138500,2022:2:22:7:52:0,3,11.383251,47.3120013,2300259,15,-20,49,25,7939634,168,11,922760199,10.85,3.75,0,-1,0,2022-02-22 07:52:00.500,2300.259,2022:2:22:7:52:0:500
4035830854,201138600,2022:2:22:7:52:0,3,11.3832509,47.3120014,2300286,67,27,52,72,7939634,168,11,922760199,10.89,3.49,0,-1,0,2022-02-22 07:52:00.600,2300.286,2022:2:22:7:52:0:600
4035929777,201138700,2022:2:22:7:52:0,3,11.3832506,47.3120012,2300359,36,8,40,37,7939634,168,11,922760199,10.89,3.49,1,-1,0,2022-02-22 07:52:00.700,2300.359,2022:2:22:7:52:0:700
4036030145,201138800,2022:2:22:7:52:0,3,11.3832505,47.312001,2300409,-1,42,35,42,7939634,168,11,922760199,10.89,3.49,1,-1,0,2022-02-22 07:52:00.800,2300.409,2022:2:22:7:52:0:800
4036128683,201138900,2022:2:22:7:52:0,3,11.3832506,47.312001,2300379,5,19,44,20,7939634,168,11,922760199,10.89,3.49,1,-1,0,2022-02-22 07:52:00.900,2300.379,2022:2:22:7:52:0:900
4036230896,201139000,2022:2:22:7:52:1,3,11.3832506,47.3120009,2300443,4,51,34,51,7939634,168,11,922825735,10.89,3.49,1,-1,0,2022-02-22 07:52:01.000,2300.443,2022:2:22:7:52:1:0
4036329875,201139100,2022:2:22:7:52:1,3,11.3832504,47.3120008,2300488,14,31,28,35,7939634,168,11,922825735,10.89,3.49,1,-1,0,2022-02-22 07:52:01.100,2300.488,2022:2:22:7:52:1:100
4036430237,201139200,2022:2:22:7:52:1,3,11.3832503,47.3120007,2300499,0,-7,30,7,7939634,168,11,922825735,10.89,3.49,1,-1,0,2022-02-22 07:52:01.200,2300.499,2022:2:22:7:52:1:200
4036529993,201139300,2022:2:22:7:52:1,3,11.3832498,47.3120006,2300497,-14,-58,39,60,7939634,168,11,922825735,10.87,3.85,1,-1,0,2022-02-22 07:52:01.300,2300.497,2022:2:22:7:52:1:300
4036630369,201139400,2022:2:22:7:52:1,3,11.38325,47.3120006,2300528,16,-8,34,18,7939634,168,11,922825735,10.87,3.85,1,-1,0,2022-02-22 07:52:01.400,2300.528,2022:2:22:7:52:1:400
4036729500,201139500,2022:2:22:7:52:1,3,11.3832497,47.3120005,2300579,14,12,33,19,7939634,168,11,922825735,10.87,3.85,1,-1,0,2022-02-22 07:52:01.500,2300.579,2022:2:22:7:52:1:500
4036829878,201139600,2022:2:22:7:52:1,3,11.3832499,47.3120004,2300602,-12,5,28,13,7939634,225,9,922825735,10.87,3.85,1,-1,0,2022-02-22 07:52:01.600,2300.602,2022:2:22:7:52:1:600
4036928468,201139700,2022:2:22:7:52:1,3,11.3832499,47.3120005,2300610,8,-32,25,33,7939634,225,9,922825735,10.87,3.85,0,-1,0,2022-02-22 07:52:01.700,2300.61,2022:2:22:7:52:1:700
4037028825,201139800,2022:2:22:7:52:1,3,11.3832502,47.3120004,2300620,-27,-8,21,28,7939634,225,9,922825735,10.87,3.85,0,-1,0,2022-02-22 07:52:01.800,2300.62,2022:2:22:7:52:1:800
4037128037,201139900,2022:2:22:7:52:1,3,11.3832504,47.3120004,2300634,-5,11,20,12,7939634,225,9,922825735,10.87,3.85,0,-1,0,2022-02-22 07:52:01.900,2300.634,2022:2:22:7:52:1:900
4037230253,201140000,2022:2:22:7:52:2,3,11.3832505,47.3120002,2300701,-42,71,11,83,7939634,225,9,922891271,10.87,3.85,0,-1,0,2022-02-22 07:52:02.000,2300.701,2022:2:22:7:52:2:0
4037328174,201140100,2022:2:22:7:52:2,3,11.3832502,47.3120004,2300702,50,10,15,51,7939634,171,10,922891271,10.85,3.55,0,-1,0,2022-02-22 07:52:02.100,2300.702,2022:2:22:7:52:2:100
4037430367,201140200,2022:2:22:7:52:2,3,11.3832502,47.3120002,2300767,33,29,4,44,7939634,171,10,922891271,10.85,3.55,0,-1,0,2022-02-22 07:52:02.200,2300.767,2022:2:22:7:52:2:200
4037529920,201140300,2022:2:22:7:52:2,3,11.3832501,47.312,2300800,-37,9,0,38,7939634,171,10,922891271,10.85,3.55,0,-1,0,2022-02-22 07:52:02.300,2300.8,2022:2:22:7:52:2:300
4037630349,201140400,2022:2:22:7:52:2,3,11.3832502,47.312,2300796,-39,17,5,42,7939634,171,10,922891271,10.85,3.55,0,-1,0,2022-02-22 07:52:02.400,2300.796,2022:2:22:7:52:2:400
4037728885,201140500,2022:2:22:7:52:2,3,11.3832502,47.312,2300803,-6,30,8,30,7939634,201,10,922891271,10.85,3.55,0,-1,0,2022-02-22 07:52:02.500,2300.803,2022:2:22:7:52:2:500
4037831107,201140600,2022:2:22:7:52:2,3,11.3832503,47.312,2300823,39,70,11,81,7939634,201,10,922891271,10.85,3.55,0,-1,0,2022-02-22 07:52:02.600,2300.823,2022:2:22:7:52:2:600
4037929681,201140700,2022:2:22:7:52:2,3,11.3832502,47.3119998,2300880,13,60,3,62,7939634,201,10,922891271,10.85,3.55,1,-1,0,2022-02-22 07:52:02.700,2300.88,2022:2:22:7:52:2:700
4038029578,201140800,2022:2:22:7:52:2,3,11.3832503,47.3119999,2300850,44,57,15,72,7939634,201,10,922891271,10.89,3.75,1,-1,0,2022-02-22 07:52:02.800,2300.85,2022:2:22:7:52:2:800
4038129954,201140900,2022:2:22:7:52:2,3,11.3832504,47.3119996,2300913,-55,69,-2,88,7939634,168,11,922891271,10.89,3.75,1,-1,0,2022-02-22 07:52:02.900,2300.913,2022:2:22:7:52:2:900
4038232187,201141000,2022:2:22:7:52:3,3,11.3832505,47.3119997,2300901,-5,50,3,51,7939634,168,11,922956807,10.89,3.75,1,-1,0,2022-02-22 07:52:03.000,2300.901,2022:2:22:7:52:3:0
4038330746,201141100,2022:2:22:7:52:3,3,11.3832503,47.3119996,2300931,24,32,1,40,7939634,168,11,922956807,10.89,3.75,1,-1,0,2022-02-22 07:52:03.100,2300.931,2022:2:22:7:52:3:100
4038431441,201141200,2022:2:22:7:52:3,3,11.3832495,47.3119995,2300985,53,-2,1,53,7939634,168,11,922956807,10.89,3.75,1,-1,0,2022-02-22 07:52:03.200,2300.985,2022:2:22:7:52:3:200
4038530107,201141300,2022:2:22:7:52:3,3,11.3832491,47.3119995,2300985,63,-66,6,92,7939634,168,11,922956807,10.89,3.75,1,-1,0,2022-02-22 07:52:03.300,2300.985,2022:2:22:7:52:3:300
4038632413,201141400,2022:2:22:7:52:3,3,11.3832495,47.3119996,2300980,52,1,10,52,7939634,168,11,922956807,10.89,3.75,1,-1,0,2022-02-22 07:52:03.400,2300.98,2022:2:22:7:52:3:400
4038731046,201141500,2022:2:22:7:52:3,3,11.3832491,47.3119994,2301051,35,-41,-2,54,7939634,168,11,922956807,10.89,3.75,1,-1,0,2022-02-22 07:52:03.500,2301.051,2022:2:22:7:52:3:500
4038831255,201141600,2022:2:22:7:52:3,3,11.3832484,47.311999,2301152,-49,-96,-19,107,7939634,168,11,922956807,10.89,3.89,1,-1,0,2022-02-22 07:52:03.600,2301.152,2022:2:22:7:52:3:600
4038929904,201141700,2022:2:22:7:52:3,3,11.3832485,47.3119991,2301182,10,-95,-26,96,7939634,168,11,922956807,10.89,3.89,0,-1,0,2022-02-22 07:52:03.700,2301.182,2022:2:22:7:52:3:700
4039030288,201141800,2022:2:22:7:52:3,3,11.3832482,47.3119991,2301187,7,-109,-21,110,7939634,168,11,922956807,10.89,3.89,0,-1,0,2022-02-22 07:52:03.800,2301.187,2022:2:22:7:52:3:800
4039130689,201141900,2022:2:22:7:52:3,3,11.3832486,47.3119991,2301184,4,-20,-18,21,7939634,168,11,922956807,10.89,3.89,0,-1,0,2022-02-22 07:52:03.900,2301.184,2022:2:22:7:52:3:900
4039231460,201142000,2022:2:22:7:52:4,3,11.3832493,47.3119992,2301171,-14,47,-16,49,7939634,168,11,923022343,10.89,3.89,0,-1,0,2022-02-22 07:52:04.000,2301.171,2022:2:22:7:52:4:0
4039330009,201142100,2022:2:22:7:52:4,3,11.3832493,47.311999,2301221,-43,23,-27,49,7939634,168,11,923022343,10.89,3.89,0,-1,0,2022-02-22 07:52:04.100,2301.221,2022:2:22:7:52:4:100
4039430420,201142200,2022:2:22:7:52:4,3,11.3832496,47.3119992,2301165,9,21,-10,23,7939634,168,11,923022343,10.89,3.89,0,-1,0,2022-02-22 07:52:04.200,2301.165,2022:2:22:7:52:4:200
4039530187,201142300,2022:2:22:7:52:4,3,11.3832501,47.3119994,2301104,12,80,9,81,7939634,168,11,923022343,10.89,3.89,0,-1,0,2022-02-22 07:52:04.300,2301.104,2022:2:22:7:52:4:300
4039630999,201142400,2022:2:22:7:52:4,3,11.3832502,47.3119992,2301104,-60,76,15,97,7939634,168,11,923022343,10.89,3.89,0,-1,0,2022-02-22 07:52:04.400,2301.104,2022:2:22:7:52:4:400
4039729539,201142500,2022:2:22:7:52:4,3,11.3832501,47.3119992,2301122,-31,47,15,57,7939634,168,11,923022343,10.89,3.89,0,-1,0,2022-02-22 07:52:04.500,2301.122,2022:2:22:7:52:4:500
4039829901,201142600,2022:2:22:7:52:4,3,11.38325,47.3119992,2301160,7,23,12,24,7939634,168,11,923022343,10.89,3.89,0,-1,0,2022-02-22 07:52:04.600,2301.16,2022:2:22:7:52:4:600
4039930283,201142700,2022:2:22:7:52:4,3,11.3832496,47.3119992,2301235,80,-20,0,82,7939634,168,11,923022343,10.89,3.89,0,-1,0,2022-02-22 07:52:04.700,2301.235,2022:2:22:7:52:4:700
4040031211,201142800,2022:2:22:7:52:4,3,11.3832493,47.311999,2301272,22,-97,-7,100,7939634,168,11,923022343,10.89,3.89,1,-1,0,2022-02-22 07:52:04.800,2301.272,2022:2:22:7:52:4:800
4040129778,201142900,2022:2:22:7:52:4,3,11.3832502,47.311999,2301237,-57,2,1,57,7939634,225,9,923022343,10.89,3.89,1,-1,0,2022-02-22 07:52:04.900,2301.237,2022:2:22:7:52:4:900
4040230156,201143000,2022:2:22:7:52:5,3,11.3832502,47.311999,2301284,6,35,-2,35,7939634,168,11,923087879,10.89,3.89,1,-1,0,2022-02-22 07:52:05.000,2301.284,2022:2:22:7:52:5:0
4040329963,201143100,2022:2:22:7:52:5,3,11.3832499,47.3119989,2301346,27,20,-7,34,7939634,168,11,923087879,10.85,3.81,1,-1,0,2022-02-22 07:52:05.100,2301.346,2022:2:22:7:52:5:100
4040430975,201143200,2022:2:22:7:52:5,3,11.3832495,47.3119985,2301459,-74,-43,-31,86,7939634,168,11,923087879,10.85,3.81,1,-1,0,2022-02-22 07:52:05.200,2301.459,2022:2:22:7:52:5:200
4040531368,201143300,2022:2:22:7:52:5,3,11.3832499,47.3119987,2301441,21,-13,-23,25,7939634,168,11,923087879,10.85,3.81,1,-1,0,2022-02-22 07:52:05.300,2301.441,2022:2:22:7:52:5:300
4040629929,201143400,2022:2:22:7:52:5,3,11.3832506,47.3119989,2301355,-30,66,3,72,7939634,168,11,923087879,10.85,3.81,1,-1,0,2022-02-22 07:52:05.400,2301.355,2022:2:22:7:52:5:400
4040730297,201143500,2022:2:22:7:52:5,3,11.3832509,47.3119989,2301366,7,74,4,74,7939634,168,11,923087879,10.85,3.81,1,-1,0,2022-02-22 07:52:05.500,2301.366,2022:2:22:7:52:5:500
4040831577,201143600,2022:2:22:7:52:5,3,11.3832509,47.3119989,2301389,28,30,2,42,7939634,168,11,923087879,10.85,3.81,1,-1,0,2022-02-22 07:52:05.600,2301.389,2022:2:22:7:52:5:600
4040930125,201143700,2022:2:22:7:52:5,3,11.3832508,47.3119988,2301415,1,17,5,17,7939634,168,11,923087879,10.85,3.81,1,-1,0,2022-02-22 07:52:05.700,2301.415,2022:2:22:7:52:5:700
4041029852,201143800,2022:2:22:7:52:5,3,11.3832507,47.3119986,2301505,23,4,-12,23,7939634,171,10,923087879,10.87,3.79,0,-1,0,2022-02-22 07:52:05.800,2301.505,2022:2:22:7:52:5:800
4041130242,201143900,2022:2:22:7:52:5,3,11.3832503,47.3119984,2301575,0,9,-16,9,7939634,171,10,923087879,10.87,3.79,0,-1,0,2022-02-22 07:52:05.900,2301.575,2022:2:22:7:52:5:900
4041230674,201144000,2022:2:22:7:52:6,3,11.3832504,47.3119987,2301540,94,-51,-5,107,7939634,171,10,923153415,10.87,3.79,0,-1,0,2022-02-22 07:52:06.000,2301.54,2022:2:22:7:52:6:0
4041329324,201144100,2022:2:22:7:52:6,3,11.3832502,47.3119985,2301647,63,-37,-21,73,7939634,171,10,923153415,10.87,3.79,0,-1,0,2022-02-22 07:52:06.100,2301.647,2022:2:22:7:52:6:100
4041429702,201144200,2022:2:22:7:52:6,3,11.3832499,47.3119982,2301701,-48,-41,-23,63,7939634,168,11,923153415,10.87,3.79,0,-1,0,2022-02-22 07:52:06.200,2301.701,2022:2:22:7:52:6:200
4041528266,201144300,2022:2:22:7:52:6,3,11.3832498,47.3119982,2301709,-48,-79,-20,93,7939634,168,11,923153415,10.87,3.79,0,-1,0,2022-02-22 07:52:06.300,2301.709,2022:2:22:7:52:6:300
