#microcontroller time [micro seconds],iTow[ms],utc[year:month:day:hour:minute:second],fixType[0-5],longitude[deg],latitude[deg],height[mm],velN[mm/s],velE[mm/s],velD[mm/s],gSpeed[mm/s],headMot[deg1e-5],pDop[],numSV[],ttff[ms],ambientTemp[C],objectTemp[C],gpsFlag[],check if syncFlag switched [bool],micros of switching time [us]#,timestamp,height[m],date[ms]
4053466766,201141900,2022:2:22:7:52:3,3,11.3832581,47.3119666,2321681,22,-29,3,36,35443078,171,10,922956807,10.27,3.53,1,-1,0,2022-02-22 07:52:03.900,2321.681,2022:2:22:7:52:3:900
4053568466,201142000,2022:2:22:7:52:4,3,11.3832581,47.3119665,2321710,-14,-30,-6,33,35443078,171,10,923022343,10.27,3.53,1,-1,0,2022-02-22 07:52:04.000,2321.71,2022:2:22:7:52:4:0
4053665637,201142100,2022:2:22:7:52:4,3,11.3832583,47.3119666,2321706,-34,28,-4,44,35443078,171,10,923022343,10.27,3.53,1,-1,0,2022-02-22 07:52:04.100,2321.706,2022:2:22:7:52:4:100
4053768307,201142200,2022:2:22:7:52:4,3,11.3832581,47.3119666,2321702,-49,-27,-7,56,35443078,171,10,923022343,10.27,3.53,1,-1,0,2022-02-22 07:52:04.200,2321.702,2022:2:22:7:52:4:200
4053865520,201142300,2022:2:22:7:52:4,3,11.383258,47.3119667,2321715,-2,-29,-13,29,35443078,171,10,923022343,10.27,3.53,1,-1,0,2022-02-22 07:52:04.300,2321.715,2022:2:22:7:52:4:300
4053968770,201142400,2022:2:22:7:52:4,3,11.3832579,47.3119666,2321724,-43,-55,-11,70,35443078,171,10,923022343,10.27,3.53,1,-1,0,2022-02-22 07:52:04.400,2321.724,2022:2:22:7:52:4:400
4054067189,201142500,2022:2:22:7:52:4,3,11.3832579,47.3119667,2321729,-9,-33,-15,34,35443078,171,10,923022343,10.37,3.71,0,-1,0,2022-02-22 07:52:04.500,2321.729,2022:2:22:7:52:4:500
4054168407,201142600,2022:2:22:7:52:4,3,11.3832576,47.3119666,2321747,-44,-126,-15,133,35443078,171,10,923022343,10.37,3.71,0,-1,0,2022-02-22 07:52:04.600,2321.747,2022:2:22:7:52:4:600
4054267435,201142700,2022:2:22:7:52:4,3,11.3832577,47.3119668,2321753,-10,-51,-16,52,35443078,171,10,923022343,10.37,3.71,0,-1,0,2022-02-22 07:52:04.700,2321.753,2022:2:22:7:52:4:700
4054368837,201142800,2022:2:22:7:52:4,3,11.3832578,47.3119667,2321780,-59,-36,-23,69,35443078,171,10,923022343,10.37,3.71,0,-1,0,2022-02-22 07:52:04.800,2321.78,2022:2:22:7:52:4:800
4054466025,201142900,2022:2:22:7:52:4,3,11.3832579,47.3119668,2321783,-77,-26,-21,82,35443078,171,10,923022343,10.37,3.71,0,-1,0,2022-02-22 07:52:04.900,2321.783,2022:2:22:7:52:4:900
4054565046,201143000,2022:2:22:7:52:5,3,11.383258,47.3119669,2321800,-12,-12,-26,16,35443078,171,10,923087879,10.37,3.71,0,-1,0,2022-02-22 07:52:05.000,2321.8,2022:2:22:7:52:5:0
4054665874,201143100,2022:2:22:7:52:5,3,11.383258,47.311967,2321810,29,-14,-23,32,35443078,171,10,923087879,10.37,3.71,0,-1,0,2022-02-22 07:52:05.100,2321.81,2022:2:22:7:52:5:100
4054765802,201143200,2022:2:22:7:52:5,3,11.383258,47.311967,2321819,-10,25,-17,27,35443078,171,10,923087879,10.37,3.71,0,-1,0,2022-02-22 07:52:05.200,2321.819,2022:2:22:7:52:5:200
4054866022,201143300,2022:2:22:7:52:5,3,11.3832578,47.311967,2321820,-17,-26,-8,31,35443078,171,10,923087879,10.37,3.59,0,-1,0,2022-02-22 07:52:05.300,2321.82,2022:2:22:7:52:5:300
4054966851,201143400,2022:2:22:7:52:5,3,11.3832577,47.311967,2321837,-16,-54,-15,56,35443078,171,10,923087879,10.37,3.59,0,-1,0,2022-02-22 07:52:05.400,2321.837,2022:2:22:7:52:5:400
4055067698,201143500,2022:2:22:7:52:5,3,11.3832578,47.3119673,2321812,63,-16,0,65,35443078,171,10,923087879,10.37,3.59,1,-1,0,2022-02-22 07:52:05.500,2321.812,2022:2:22:7:52:5:500
4055167240,201143600,2022:2:22:7:52:5,3,11.3832577,47.3119672,2321837,-17,-25,-10,31,35443078,171,10,923087879,10.37,3.59,1,-1,0,2022-02-22 07:52:05.600,2321.837,2022:2:22:7:52:5:600
4055266251,201143700,2022:2:22:7:52:5,3,11.3832577,47.3119674,2321821,-3,7,1,8,35443078,171,10,923087879,10.37,3.59,1,-1,0,2022-02-22 07:52:05.700,2321.821,2022:2:22:7:52:5:700
4055367431,201143800,2022:2:22:7:52:5,3,11.3832576,47.3119674,2321851,13,-6,-3,15,35443078,171,10,923087879,10.37,3.59,1,-1,0,2022-02-22 07:52:05.800,2321.851,2022:2:22:7:52:5:800
4055464593,201143900,2022:2:22:7:52:5,3,11.3832575,47.3119673,2321865,-16,1,-7,16,35443078,171,10,923087879,10.37,3.59,1,-1,0,2022-02-22 07:52:05.900,2321.865,2022:2:22:7:52:5:900
4055567268,201144000,2022:2:22:7:52:6,3,11.3832574,47.3119675,2321862,39,-8,-6,40,35443078,171,10,923153415,10.39,3.53,1,-1,0,2022-02-22 07:52:06.000,2321.862,2022:2:22:7:52:6:0
4055666311,201144100,2022:2:22:7:52:6,3,11.3832572,47.3119674,2321877,-14,-33,-3,36,35443078,171,10,923153415,10.39,3.53,1,-1,0,2022-02-22 07:52:06.100,2321.877,2022:2:22:7:52:6:100
4055765327,201144200,2022:2:22:7:52:6,3,11.3832572,47.3119674,2321886,-10,-21,-3,24,35443078,225,9,923153415,10.39,3.53,1,-1,0,2022-02-22 07:52:06.200,2321.886,2022:2:22:7:52:6:200
4055864338,201144300,2022:2:22:7:52:6,3,11.3832573,47.3119675,2321892,-5,22,0,23,35443078,171,10,923153415,10.39,3.53,1,-1,0,2022-02-22 07:52:06.300,2321.892,2022:2:22:7:52:6:300
4055966311,201144400,2022:2:22:7:52:6,3,11.3832571,47.3119675,2321927,24,-7,-5,25,35443078,171,10,923153415,10.39,3.53,1,-1,0,2022-02-22 07:52:06.400,2321.927,2022:2:22:7:52:6:400
4056067175,201144500,2022:2:22:7:52:6,3,11.3832571,47.3119675,2321918,-1,5,6,5,35443078,171,10,923153415,10.39,3.53,0,-1,0,2022-02-22 07:52:06.500,2321.918,2022:2:22:7:52:6:500
4056168005,201144600,2022:2:22:7:52:6,3,11.383257,47.3119675,2321932,3,5,2,6,35443078,171,10,923153415,10.39,3.53,0,-1,0,2022-02-22 07:52:06.600,2321.932,2022:2:22:7:52:6:600
4056266997,201144700,2022:2:22:7:52:6,3,11.3832569,47.3119675,2321937,-8,-1,3,8,35443078,171,10,923153415,10.39,3.53,0,-1,0,2022-02-22 07:52:06.700,2321.937,2022:2:22:7:52:6:700
4056367220,201144800,2022:2:22:7:52:6,3,11.3832571,47.3119675,2321959,1,74,-1,74,35443078,171,10,923153415,10.19,3.89,0,-1,0,2022-02-22 07:52:06.800,2321.959,2022:2:22:7:52:6:800
4056468162,201144900,2022:2:22:7:52:6,3,11.3832568,47.3119675,2321956,24,-2,11,24,35443078,171,10,923153415,10.19,3.89,0,-1,0,2022-02-22 07:52:06.900,2321.956,2022:2:22:7:52:6:900
4056569409,201145000,2022:2:22:7:52:7,3,11.3832566,47.3119674,2321994,-36,-24,-2,43,35443078,171,10,923218951,10.19,3.89,0,-1,0,2022-02-22 07:52:07.000,2321.994,2022:2:22:7:52:7:0
4056666601,201145100,2022:2:22:7:52:7,3,11.3832565,47.3119676,2321985,31,-54,6,63,35443078,225,9,923218951,10.19,3.89,0,-1,0,2022-02-22 07:52:07.100,2321.985,2022:2:22:7:52:7:100
4056767434,201145200,2022:2:22:7:52:7,3,11.3832563,47.3119675,2322008,-37,-43,2,57,35443078,225,9,923218951,10.19,3.89,0,-1,0,2022-02-22 07:52:07.200,2322.008,2022:2:22:7:52:7:200
4056866590,201145300,2022:2:22:7:52:7,3,11.3832565,47.3119675,2322027,22,43,2,49,35443078,225,9,923218951,10.19,3.89,0,-1,0,2022-02-22 07:52:07.300,2322.027,2022:2:22:7:52:7:300
4056967395,201145400,2022:2:22:7:52:7,3,11.3832564,47.3119675,2322038,-11,43,-2,45,35443078,225,9,923218951,10.19,3.89,0,-1,0,2022-02-22 07:52:07.400,2322.038,2022:2:22:7:52:7:400
4057067618,201145500,2022:2:22:7:52:7,3,11.3832562,47.3119674,2322072,-8,0,-15,8,35443078,171,10,923218951,10.31,3.49,1,-1,0,2022-02-22 07:52:07.500,2322.072,2022:2:22:7:52:7:500
4057166974,201145600,2022:2:22:7:52:7,3,11.3832561,47.3119675,2322081,14,24,-8,27,35443078,171,10,923218951,10.31,3.49,1,-1,0,2022-02-22 07:52:07.600,2322.081,2022:2:22:7:52:7:600
4057266227,201145700,2022:2:22:7:52:7,3,11.3832558,47.3119675,2322079,2,-45,-8,45,35443078,171,10,923218951,10.31,3.49,1,-1,0,2022-02-22 07:52:07.700,2322.079,2022:2:22:7:52:7:700
4057367060,201145800,2022:2:22:7:52:7,3,11.3832557,47.3119674,2322097,15,27,-18,31,35443078,171,10,923218951,10.31,3.49,1,-1,0,2022-02-22 07:52:07.800,2322.097,2022:2:22:7:52:7:800
4057467939,201145900,2022:2:22:7:52:7,3,11.3832553,47.3119674,2322105,2,-51,-13,51,35443078,171,10,923218951,10.31,3.49,1,-1,0,2022-02-22 07:52:07.900,2322.105,2022:2:22:7:52:7:900
4057566942,201146000,2022:2:22:7:52:8,3,11.3832551,47.3119672,2322137,-72,-23,-27,76,35443078,171,10,923284487,10.31,3.49,1,-1,0,2022-02-22 07:52:08.000,2322.137,2022:2:22:7:52:8:0
4057668052,201146100,2022:2:22:7:52:8,3,11.3832552,47.3119674,2322116,19,40,-19,44,35443078,171,10,923284487,10.31,3.49,1,-1,0,2022-02-22 07:52:08.100,2322.116,2022:2:22:7:52:8:100
4057769193,201146200,2022:2:22:7:52:8,3,11.3832547,47.3119672,2322124,-66,-63,-14,91,35443078,171,10,923284487,10.31,3.49,1,-1,0,2022-02-22 07:52:08.200,2322.124,2022:2:22:7:52:8:200
4057867565,201146300,2022:2:22:7:52:8,3,11.3832546,47.3119673,2322150,33,-32,-26,46,35443078,171,10,923284487,10.37,3.71,1,-1,0,2022-02-22 07:52:08.300,2322.15,2022:2:22:7:52:8:300
4057970200,201146400,2022:2:22:7:52:8,3,11.3832544,47.3119672,2322161,-21,-43,-26,48,35443078,171,10,923284487,10.37,3.71,1,-1,0,2022-02-22 07:52:08.400,2322.161,2022:2:22:7:52:8:400
4058067643,201146500,2022:2:22:7:52:8,3,11.3832542,47.3119671,2322169,-56,-41,-25,69,35443078,171,10,923284487,10.37,3.71,1,-1,0,2022-02-22 07:52:08.500,2322.169,2022:2:22:7:52:8:500
4058169898,201146600,2022:2:22:7:52:8,3,11.383254,47.3119671,2322182,-22,-60,-24,64,35443078,171,10,923284487,10.37,3.71,0,-1,0,2022-02-22 07:52:08.600,2322.182,2022:2:22:7:52:8:600
4058266646,201146700,2022:2:22:7:52:8,3,11.3832538,47.3119672,2322181,-4,-51,-22,51,35443078,171,10,923284487,10.37,3.71,0,-1,0,2022-02-22 07:52:08.700,2322.181,2022:2:22:7:52:8:700
4058367054,201146800,2022:2:22:7:52:8,3,11.3832537,47.3119671,2322197,-25,-22,-28,33,35443078,171,10,923284487,10.37,3.71,0,-1,0,2022-02-22 07:52:08.800,2322.197,2022:2:22:7:52:8:800
4058464750,201146900,2022:2:22:7:52:8,3,11.3832536,47.3119671,2322199,-33,-19,-24,38,35443078,171,10,923284487,10.37,3.71,0,-1,0,2022-02-22 07:52:08.900,2322.199,2022:2:22:7:52:8:900
4058568157,201147000,2022:2:22:7:52:9,3,11.3832535,47.3119671,2322201,-25,-6,-19,26,35443078,171,10,923350023,10.31,3.55,0,-1,0,2022-02-22 07:52:09.000,2322.201,2022:2:22:7:52:9:0
4058666752,201147100,2022:2:22:7:52:9,3,11.3832532,47.3119669,2322240,-47,-14,-31,49,35443078,225,9,923350023,10.31,3.55,0,-1,0,2022-02-22 07:52:09.100,2322.24,2022:2:22:7:52:9:100
4058767150,201147200,2022:2:22:7:52:9,3,11.3832532,47.311967,2322241,32,16,-24,36,35443078,171,10,923350023,10.31,3.55,0,-1,0,2022-02-22 07:52:09.200,2322.241,2022:2:22:7:52:9:200
4058867890,201147300,2022:2:22:7:52:9,3,11.3832529,47.3119669,2322265,-30,-1,-25,30,35443078,171,10,923350023,10.31,3.55,0,-1,0,2022-02-22 07:52:09.300,2322.265,2022:2:22:7:52:9:300
4058966436,201147400,2022:2:22:7:52:9,3,11.3832528,47.3119669,2322270,6,7,-12,9,35443078,171,10,923350023,10.31,3.55,0,-1,0,2022-02-22 07:52:09.400,2322.27,2022:2:22:7:52:9:400
4059066797,201147500,2022:2:22:7:52:9,3,11.3832525,47.3119667,2322295,-46,-37,-16,59,35443078,171,10,923350023,10.31,3.55,0,-1,0,2022-02-22 07:52:09.500,2322.295,2022:2:22:7:52:9:500
4059167196,201147600,2022:2:22:7:52:9,3,11.3832524,47.3119668,2322302,23,-39,-16,45,35443078,171,10,923350023,10.31,3.55,1,-1,0,2022-02-22 07:52:09.600,2322.302,2022:2:22:7:52:9:600
4059266114,201147700,2022:2:22:7:52:9,3,11.3832523,47.3119666,2322325,-45,-3,-14,45,35443078,171,10,923350023,10.31,3.55,1,-1,0,2022-02-22 07:52:09.700,2322.325,2022:2:22:7:52:9:700
4059367734,201147800,2022:2:22:7:52:9,3,11.3832524,47.3119667,2322322,15,40,-2,42,35443078,171,10,923350023,10.25,3.49,1,-1,0,2022-02-22 07:52:09.800,2322.322,2022:2:22:7:52:9:800
4059466268,201147900,2022:2:22:7:52:9,3,11.383252,47.3119667,2322333,0,-48,-1,48,35443078,171,10,923350023,10.25,3.49,1,-1,0,2022-02-22 07:52:09.900,2322.333,2022:2:22:7:52:9:900
4059566678,201148000,2022:2:22:7:52:10,3,11.3832519,47.3119666,2322355,-11,-45,-6,47,35443078,171,10,923415559,10.25,3.49,1,-1,0,2022-02-22 07:52:10.000,2322.355,2022:2:22:7:52:10:0
4059667494,201148100,2022:2:22:7:52:10,3,11.383252,47.3119667,2322348,5,13,0,14,35443078,171,10,923415559,10.25,3.49,1,-1,0,2022-02-22 07:52:10.100,2322.348,2022:2:22:7:52:10:100
4059766047,201148200,2022:2:22:7:52:10,3,11.3832519,47.3119668,2322351,26,2,10,26,35443078,171,10,923415559,10.25,3.49,1,-1,0,2022-02-22 07:52:10.200,2322.351,2022:2:22:7:52:10:200
4059868231,201148300,2022:2:22:7:52:10,3,11.3832517,47.3119668,2322358,26,-37,11,45,35443078,171,10,923415559,10.25,3.49,1,-1,0,2022-02-22 07:52:10.300,2322.358,2022:2:22:7:52:10:300
4059966774,201148400,2022:2:22:7:52:10,3,11.3832515,47.3119668,2322365,1,-58,11,58,35443078,171,10,923415559,10.25,3.49,1,-1,0,2022-02-22 07:52:10.400,2322.365,2022:2:22:7:52:10:400
4060068828,201148500,2022:2:22:7:52:10,3,11.3832514,47.3119668,2322363,-7,-57,12,58,35443078,171,10,923415559,10.39,3.55,1,-1,0,2022-02-22 07:52:10.500,2322.363,2022:2:22:7:52:10:500
4060167385,201148600,2022:2:22:7:52:10,3,11.3832516,47.3119669,2322369,21,3,15,21,35443078,171,10,923415559,10.39,3.55,1,-1,0,2022-02-22 07:52:10.600,2322.369,2022:2:22:7:52:10:600
4060267767,201148700,2022:2:22:7:52:10,3,11.3832516,47.3119668,2322384,-31,6,12,32,35443078,171,10,923415559,10.39,3.55,0,-1,0,2022-02-22 07:52:10.700,2322.384,2022:2:22:7:52:10:700
4060366304,201148800,2022:2:22:7:52:10,3,11.3832516,47.311967,2322366,9,-22,22,24,35443078,171,10,923415559,10.39,3.55,0,-1,0,2022-02-22 07:52:10.800,2322.366,2022:2:22:7:52:10:800
4060469108,201148900,2022:2:22:7:52:10,3,11.3832514,47.3119668,2322411,-13,-38,6,40,35443078,171,10,923415559,10.39,3.55,0,-1,0,2022-02-22 07:52:10.900,2322.411,2022:2:22:7:52:10:900
4060567670,201149000,2022:2:22:7:52:11,3,11.3832515,47.311967,2322408,42,-13,10,44,35443078,171,10,923481095,10.39,3.55,0,-1,0,2022-02-22 07:52:11.000,2322.408,2022:2:22:7:52:11:0
4060668036,201149100,2022:2:22:7:52:11,3,11.3832515,47.311967,2322392,-6,11,16,13,35443078,171,10,923481095,10.39,3.55,0,-1,0,2022-02-22 07:52:11.100,2322.392,2022:2:22:7:52:11:100
4060766570,201149200,2022:2:22:7:52:11,3,11.3832514,47.311967,2322408,-32,7,12,33,35443078,171,10,923481095,10.39,3.55,0,-1,0,2022-02-22 07:52:11.200,2322.408,2022:2:22:7:52:11:200
4060868722,201149300,2022:2:22:7:52:11,3,11.3832514,47.3119671,2322406,59,7,20,59,35443078,171,10,923481095,10.41,3.41,0,-1,0,2022-02-22 07:52:11.300,2322.406,2022:2:22:7:52:11:300
4060967279,201149400,2022:2:22:7:52:11,3,11.3832511,47.311967,2322423,10,-30,17,32,35443078,171,10,923481095,10.41,3.41,0,-1,0,2022-02-22 07:52:11.400,2322.423,2022:2:22:7:52:11:400
4061065819,201149500,2022:2:22:7:52:11,3,11.3832508,47.3119671,2322429,2,-66,17,66,35443078,171,10,923481095,10.41,3.41,0,-1,0,2022-02-22 07:52:11.500,2322.429,2022:2:22:7:52:11:500
4061168037,201149600,2022:2:22:7:52:11,3,11.3832507,47.3119671,2322430,18,-70,24,73,35443078,171,10,923481095,10.41,3.41,0,-1,0,2022-02-22 07:52:11.600,2322.43,2022:2:22:7:52:11:600
4061267175,201149700,2022:2:22:7:52:11,3,11.3832506,47.3119672,2322451,19,-55,15,58,35443078,171,10,923481095,10.41,3.41,1,-1,0,2022-02-22 07:52:11.700,2322.451,2022:2:22:7:52:11:700
4061367598,201149800,2022:2:22:7:52:11,3,11.3832506,47.3119671,2322477,-29,-15,9,33,35443078,171,10,923481095,10.41,3.41,1,-1,0,2022-02-22 07:52:11.800,2322.477,2022:2:22:7:52:11:800
4061467983,201149900,2022:2:22:7:52:11,3,11.3832506,47.3119673,2322474,37,-23,11,43,35443078,171,10,923481095,10.41,3.41,1,-1,0,2022-02-22 07:52:11.900,2322.474,2022:2:22:7:52:11:900
4061567742,201150000,2022:2:22:7:52:12,3,11.3832505,47.3119672,2322500,-63,-14,6,65,35443078,171,10,923546631,10.31,3.55,1,-1,0,2022-02-22 07:52:12.000,2322.5,2022:2:22:7:52:12:0
4061670597,201150100,2022:2:22:7:52:12,3,11.3832504,47.3119673,2322499,28,-61,13,67,35443078,197,9,923546631,10.31,3.55,1,-1,0,2022-02-22 07:52:12.100,2322.499,2022:2:22:7:52:12:100
4061767315,201150200,2022:2:22:7:52:12,3,11.3832505,47.3119673,2322539,21,28,3,35,35443078,197,9,923546631,10.31,3.55,1,-1,0,2022-02-22 07:52:12.200,2322.539,2022:2:22:7:52:12:200
4061867694,201150300,2022:2:22:7:52:12,3,11.3832503,47.3119672,2322564,-13,-37,-2,40,35443078,197,9,923546631,10.31,3.55,1,-1,0,2022-02-22 07:52:12.300,2322.564,2022:2:22:7:52:12:300
4061966261,201150400,2022:2:22:7:52:12,3,11.3832504,47.3119673,2322565,27,-2,-1,27,35443078,197,9,923546631,10.31,3.55,1,-1,0,2022-02-22 07:52:12.400,2322.565,2022:2:22:7:52:12:400
4062067347,201150500,2022:2:22:7:52:12,3,11.3832502,47.3119672,2322588,-2,-8,1,8,35443078,197,9,923546631,10.31,3.55,1,-1,0,2022-02-22 07:52:12.500,2322.588,2022:2:22:7:52:12:500
4062167716,201150600,2022:2:22:7:52:12,3,11.3832502,47.3119673,2322590,-4,12,6,13,35443078,197,9,923546631,10.31,3.55,1,-1,0,2022-02-22 07:52:12.600,2322.59,2022:2:22:7:52:12:600
4062268171,201150700,2022:2:22:7:52:12,3,11.3832501,47.3119673,2322625,50,19,-4,53,35443078,197,9,923546631,10.31,3.55,0,-1,0,2022-02-22 07:52:12.700,2322.625,2022:2:22:7:52:12:700
4062366120,201150800,2022:2:22:7:52:12,3,11.38325,47.3119672,2322626,-15,-7,2,17,35443078,197,9,923546631,10.27,3.45,0,-1,0,2022-02-22 07:52:12.800,2322.626,2022:2:22:7:52:12:800
4062467496,201150900,2022:2:22:7:52:12,3,11.38325,47.3119673,2322622,-27,25,10,37,35443078,197,9,923546631,10.27,3.45,0,-1,0,2022-02-22 07:52:12.900,2322.622,2022:2:22:7:52:12:900
4062566032,201151000,2022:2:22:7:52:13,3,11.38325,47.3119674,2322639,61,20,9,64,35443078,197,9,923612167,10.27,3.45,0,-1,0,2022-02-22 07:52:13.000,2322.639,2022:2:22:7:52:13:0
4062668235,201151100,2022:2:22:7:52:13,3,11.3832499,47.3119672,2322679,-2,5,1,5,35443078,197,9,923612167,10.27,3.45,0,-1,0,2022-02-22 07:52:13.100,2322.679,2022:2:22:7:52:13:100
4062766763,201151200,2022:2:22:7:52:13,3,11.3832497,47.3119673,2322705,34,-30,-2,45,35443078,197,9,923612167,10.27,3.45,0,-1,0,2022-02-22 07:52:13.200,2322.705,2022:2:22:7:52:13:200
4062868977,201151300,2022:2:22:7:52:13,3,11.3832497,47.3119673,2322710,-23,1,6,23,35443078,171,10,923612167,10.27,3.45,0,-1,0,2022-02-22 07:52:13.300,2322.71,2022:2:22:7:52:13:300
4062967689,201151400,2022:2:22:7:52:13,3,11.3832498,47.3119673,2322724,-8,33,3,34,35443078,171,10,923612167,10.27,3.45,0,-1,0,2022-02-22 07:52:13.400,2322.724,2022:2:22:7:52:13:400
4063069248,201151500,2022:2:22:7:52:13,3,11.3832495,47.3119673,2322743,-10,-22,7,24,35443078,171,10,923612167,10.41,3.75,0,-1,0,2022-02-22 07:52:13.500,2322.743,2022:2:22:7:52:13:500
4063167836,201151600,2022:2:22:7:52:13,3,11.3832496,47.3119673,2322770,5,41,-2,41,35443078,171,10,923612167,10.41,3.75,0,-1,0,2022-02-22 07:52:13.600,2322.77,2022:2:22:7:52:13:600
4063268222,201151700,2022:2:22:7:52:13,3,11.3832494,47.3119673,2322774,8,-24,5,26,35443078,171,10,923612167,10.41,3.75,1,-1,0,2022-02-22 07:52:13.700,2322.774,2022:2:22:7:52:13:700
4063368802,201151800,2022:2:22:7:52:13,3,11.3832495,47.3119675,2322783,57,14,6,59,35443078,171,10,923612167,10.41,3.75,1,-1,0,2022-02-22 07:52:13.800,2322.783,2022:2:22:7:52:13:800
4063469155,201151900,2022:2:22:7:52:13,3,11.3832493,47.3119674,2322799,-30,-11,1,32,35443078,171,10,923612167,10.41,3.75,1,-1,0,2022-02-22 07:52:13.900,2322.799,2022:2:22:7:52:13:900
4063567706,201152000,2022:2:22:7:52:14,3,11.3832493,47.3119674,2322807,-13,13,3,19,35443078,171,10,923677703,10.41,3.75,1,-1,0,2022-02-22 07:52:14.000,2322.807,2022:2:22:7:52:14:0
4063668070,201152100,2022:2:22:7:52:14,3,11.3832493,47.3119675,2322815,37,33,1,49,35443078,171,10,923677703,10.41,3.75,1,-1,0,2022-02-22 07:52:14.100,2322.815,2022:2:22:7:52:14:100
4063768695,201152200,2022:2:22:7:52:14,3,11.3832489,47.3119673,2322861,-12,-50,-7,52,35443078,197,9,923677703,10.41,3.75,1,-1,0,2022-02-22 07:52:14.200,2322.861,2022:2:22:7:52:14:200
4063868456,201152300,2022:2:22:7:52:14,3,11.383249,47.3119675,2322865,40,-19,-4,44,35443078,171,10,923677703,10.37,3.53,1,-1,0,2022-02-22 07:52:14.300,2322.865,2022:2:22:7:52:14:300
4063968855,201152400,2022:2:22:7:52:14,3,11.383249,47.3119674,2322882,-62,42,-7,74,35443078,171,10,923677703,10.37,3.53,1,-1,0,2022-02-22 07:52:14.400,2322.882,2022:2:22:7:52:14:400
4064069270,201152500,2022:2:22:7:52:14,3,11.383249,47.3119675,2322894,25,28,-9,38,35443078,171,10,923677703,10.37,3.53,1,-1,0,2022-02-22 07:52:14.500,2322.894,2022:2:22:7:52:14:500
4064168093,201152600,2022:2:22:7:52:14,3,11.3832487,47.3119674,2322915,-30,-34,-12,45,35443078,171,10,923677703,10.37,3.53,1,-1,0,2022-02-22 07:52:14.600,2322.915,2022:2:22:7:52:14:600
4064270331,201152700,2022:2:22:7:52:14,3,11.3832486,47.3119674,2322931,-9,-11,-18,14,35443078,171,10,923677703,10.37,3.53,0,-1,0,2022-02-22 07:52:14.700,2322.931,2022:2:22:7:52:14:700
4064368894,201152800,2022:2:22:7:52:14,3,11.3832484,47.3119674,2322925,-11,-31,-9,33,35443078,171,10,923677703,10.37,3.53,0,-1,0,2022-02-22 07:52:14.800,2322.925,2022:2:22:7:52:14:800
4064469278,201152900,2022:2:22:7:52:14,3,11.3832483,47.3119673,2322952,-31,0,-15,31,35443078,225,9,923677703,10.37,3.53,0,-1,0,2022-02-22 07:52:14.900,2322.952,2022:2:22:7:52:14:900
4064569330,201153000,2022:2:22:7:52:15,3,11.383248,47.3119672,2322971,8,-38,-21,39,35443078,171,10,923743239,10.31,3.63,0,-1,0,2022-02-22 07:52:15.000,2322.971,2022:2:22:7:52:15:0
4064667861,201153100,2022:2:22:7:52:15,3,11.3832479,47.3119673,2322970,-4,-10,-11,11,35443078,171,10,923743239,10.31,3.63,0,-1,0,2022-02-22 07:52:15.100,2322.97,2022:2:22:7:52:15:100
4064768250,201153200,2022:2:22:7:52:15,3,11.3832478,47.3119671,2323020,-29,39,-26,49,35443078,171,10,923743239,10.31,3.63,0,-1,0,2022-02-22 07:52:15.200,2323.02,2022:2:22:7:52:15:200
4064868649,201153300,2022:2:22:7:52:15,3,11.3832477,47.3119671,2323013,-24,7,-15,24,35443078,171,10,923743239,10.31,3.63,0,-1,0,2022-02-22 07:52:15.300,2323.013,2022:2:22:7:52:15:300
4064967515,201153400,2022:2:22:7:52:15,3,11.3832477,47.3119672,2323018,8,24,-15,25,35443078,171,10,923743239,10.31,3.63,0,-1,0,2022-02-22 07:52:15.400,2323.018,2022:2:22:7:52:15:400
4065067884,201153500,2022:2:22:7:52:15,3,11.3832475,47.3119672,2323047,-5,-13,-21,14,35443078,171,10,923743239,10.31,3.63,0,-1,0,2022-02-22 07:52:15.500,2323.047,2022:2:22:7:52:15:500
4065168286,201153600,2022:2:22:7:52:15,3,11.3832472,47.3119671,2323071,5,-62,-24,62,35443078,171,10,923743239,10.31,3.63,0,-1,0,2022-02-22 07:52:15.600,2323.071,2022:2:22:7:52:15:600
4065268694,201153700,2022:2:22:7:52:15,3,11.3832471,47.3119672,2323040,-51,-52,-5,73,35443078,171,10,923743239,10.31,3.63,1,-1,0,2022-02-22 07:52:15.700,2323.04,2022:2:22:7:52:15:700
4065366943,201153800,2022:2:22:7:52:15,3,11.3832472,47.3119671,2323091,-28,30,-27,41,35443078,171,10,923743239,10.31,3.29,1,-1,0,2022-02-22 07:52:15.800,2323.091,2022:2:22:7:52:15:800
4065469170,201153900,2022:2:22:7:52:15,3,11.3832471,47.3119671,2323092,8,24,-21,25,35443078,171,10,923743239,10.31,3.29,1,-1,0,2022-02-22 07:52:15.900,2323.092,2022:2:22:7:52:15:900
4065567714,201154000,2022:2:22:7:52:16,3,11.3832468,47.3119671,2323092,-3,-26,-9,26,35443078,171,10,923808775,10.31,3.29,1,-1,0,2022-02-22 07:52:16.000,2323.092,2022:2:22:7:52:16:0
4065668089,201154100,2022:2:22:7:52:16,3,11.3832466,47.3119669,2323144,-8,-33,-27,34,35443078,171,10,923808775,10.31,3.29,1,-1,0,2022-02-22 07:52:16.100,2323.144,2022:2:22:7:52:16:100
