#microcontroller time [micro seconds],iTow[ms],utc[year:month:day:hour:minute:second],fixType[0-5],longitude[deg],latitude[deg],height[mm],velN[mm/s],velE[mm/s],velD[mm/s],gSpeed[mm/s],headMot[deg1e-5],pDop[],numSV[],ttff[ms],ambientTemp[C],objectTemp[C],gpsFlag[],check if syncFlag switched [bool],micros of switching time [us]#,date[ms],timestamp,height[m],v_total
3592893653,198138700,2023:3:28:7:2:0,3,11.3823457,47.3104705,2152447,10,-8,19,13,16956430,0.0393,9,922747399,0.51,-0.69,1,-1,0,2023:3:28:7:2:0:700,2023-03-28 07:02:00.700,2152.447,0.0229128784747792
3592994037,198138800,2023:3:28:7:2:0,3,11.3823457,47.3104705,2152465,-27,5,13,28,16956430,0.0393,9,922747399,0.51,-0.69,1,-1,0,2023:3:28:7:2:0:800,2023-03-28 07:02:00.800,2152.465,0.03038091506192662
3593094423,198138900,2023:3:28:7:2:0,3,11.3823455,47.3104706,2152432,22,-21,18,31,16956430,0.0393,9,922747399,0.51,-0.69,1,-1,0,2023:3:28:7:2:0:900,2023-03-28 07:02:00.900,2152.432,0.03534119409414459
3593193991,198139000,2023:3:28:7:2:1,3,11.3823456,47.3104706,2152430,-40,41,16,57,16956430,0.0393,9,922812935,0.51,-0.69,1,-1,0,2023:3:28:7:2:1:0,2023-03-28 07:02:01.000,2152.43,0.05947268280479703
3593294386,198139100,2023:3:28:7:2:1,3,11.3823455,47.3104706,2152431,-65,-16,11,67,16956430,0.0393,9,922812935,0.51,-0.69,1,-1,0,2023:3:28:7:2:1:100,2023-03-28 07:02:01.100,2152.431,0.06783804242458652
3593392988,198139200,2023:3:28:7:2:1,3,11.3823453,47.3104708,2152414,30,-26,15,40,16956430,0.0393,9,922812935,0.51,-0.69,0,-1,0,2023:3:28:7:2:1:200,2023-03-28 07:02:01.200,2152.414,0.042438190347845885
3593491528,198139300,2023:3:28:7:2:1,3,11.3823452,47.3104709,2152392,19,-24,18,31,16956430,0.0393,9,922812935,0.51,-0.69,0,-1,0,2023:3:28:7:2:1:300,2023-03-28 07:02:01.300,2152.392,0.035510561809129405
3593593742,198139400,2023:3:28:7:2:1,3,11.3823453,47.3104708,2152421,-20,4,9,20,16956430,0.0393,9,922812935,0.51,-0.69,0,-1,0,2023:3:28:7:2:1:400,2023-03-28 07:02:01.400,2152.421,0.022293496809607953
3593693671,198139500,2023:3:28:7:2:1,3,11.3823453,47.310471,2152400,11,26,6,29,16956430,0.0393,9,922812935,0.51,-0.49,0,-1,0,2023:3:28:7:2:1:500,2023-03-28 07:02:01.500,2152.4,0.028861739379323622
3593794060,198139600,2023:3:28:7:2:1,3,11.3823451,47.310471,2152414,-17,-55,4,57,16956430,0.0393,9,922812935,0.51,-0.49,0,-1,0,2023:3:28:7:2:1:600,2023-03-28 07:02:01.600,2152.414,0.057706152185014035
3593894459,198139700,2023:3:28:7:2:1,3,11.3823451,47.3104711,2152423,0,14,-2,14,16956430,0.0393,9,922812935,0.51,-0.49,0,-1,0,2023:3:28:7:2:1:700,2023-03-28 07:02:01.700,2152.423,0.01414213562373095
3593992995,198139800,2023:3:28:7:2:1,3,11.382345,47.3104711,2152428,-11,-23,-4,25,16956430,0.0393,9,922812935,0.51,-0.49,0,-1,0,2023:3:28:7:2:1:800,2023-03-28 07:02:01.800,2152.428,0.02580697580112788
3594091810,198139900,2023:3:28:7:2:1,3,11.382345,47.3104713,2152376,57,4,12,57,16956430,0.0393,9,922812935,0.51,-0.49,0,-1,0,2023:3:28:7:2:1:900,2023-03-28 07:02:01.900,2152.376,0.05838664230798
3594194004,198140000,2023:3:28:7:2:2,3,11.382345,47.3104712,2152401,-14,13,4,19,16956430,0.0393,9,922878471,0.51,-0.49,0,-1,0,2023:3:28:7:2:2:0,2023-03-28 07:02:02.000,2152.401,0.019519221295943134
3594294439,198140100,2023:3:28:7:2:2,3,11.382345,47.3104713,2152388,52,35,12,62,16956430,0.0393,9,922878471,0.51,-0.49,0,-1,0,2023:3:28:7:2:2:100,2023-03-28 07:02:02.100,2152.388,0.0638200595424354
3594394178,198140200,2023:3:28:7:2:2,3,11.382345,47.3104713,2152390,21,0,11,21,16956430,0.0393,9,922878471,0.47,-0.81,1,-1,0,2023:3:28:7:2:2:200,2023-03-28 07:02:02.200,2152.39,0.023706539182259397
3594493131,198140300,2023:3:28:7:2:2,3,11.3823449,47.3104715,2152332,8,-9,20,12,16956430,0.0393,9,922878471,0.47,-0.81,1,-1,0,2023:3:28:7:2:2:300,2023-03-28 07:02:02.300,2152.332,0.023345235059857503
3594593498,198140400,2023:3:28:7:2:2,3,11.3823449,47.3104715,2152378,19,1,6,19,16956430,0.0393,9,922878471,0.47,-0.81,1,-1,0,2023:3:28:7:2:2:400,2023-03-28 07:02:02.400,2152.378,0.019949937343260005
3594693888,198140500,2023:3:28:7:2:2,3,11.3823448,47.3104714,2152401,-18,-28,1,34,16956430,0.0393,9,922878471,0.47,-0.81,1,-1,0,2023:3:28:7:2:2:500,2023-03-28 07:02:02.500,2152.401,0.03330165161069343
3594792433,198140600,2023:3:28:7:2:2,3,11.3823448,47.3104716,2152316,16,5,18,17,16956430,0.0393,9,922878471,0.47,-0.81,1,-1,0,2023:3:28:7:2:2:600,2023-03-28 07:02:02.600,2152.316,0.024596747752497684
3594893337,198140700,2023:3:28:7:2:2,3,11.3823448,47.3104715,2152361,-2,15,10,15,16956430,0.0393,9,922878471,0.47,-0.81,1,-1,0,2023:3:28:7:2:2:700,2023-03-28 07:02:02.700,2152.361,0.018138357147217055
3594993706,198140800,2023:3:28:7:2:2,3,11.3823448,47.3104717,2152309,12,-1,17,12,16956430,0.0393,9,922878471,0.47,-0.81,1,-1,0,2023:3:28:7:2:2:800,2023-03-28 07:02:02.800,2152.309,0.02083266665599966
3595094105,198140900,2023:3:28:7:2:2,3,11.3823446,47.3104717,2152320,8,-50,16,50,16956430,0.0393,9,922878471,0.47,-0.81,1,-1,0,2023:3:28:7:2:2:900,2023-03-28 07:02:02.900,2152.32,0.05310367218940702
3595193910,198141000,2023:3:28:7:2:3,3,11.3823448,47.3104717,2152342,-16,43,8,46,16956430,0.0393,9,922944007,0.57,-0.41,1,-1,0,2023:3:28:7:2:3:0,2023-03-28 07:02:03.000,2152.342,0.046572524088780064
3595294941,198141100,2023:3:28:7:2:3,3,11.3823446,47.3104717,2152323,-7,-28,9,29,16956430,0.0393,9,922944007,0.57,-0.41,1,-1,0,2023:3:28:7:2:3:100,2023-03-28 07:02:03.100,2152.323,0.03023243291566195
3595393512,198141200,2023:3:28:7:2:3,3,11.3823447,47.310472,2152272,32,5,16,33,16956430,0.0393,9,922944007,0.57,-0.41,0,-1,0,2023:3:28:7:2:3:200,2023-03-28 07:02:03.200,2152.272,0.036124783736376884
3595493881,198141300,2023:3:28:7:2:3,3,11.3823446,47.3104719,2152309,-4,-3,9,5,16956430,0.0393,9,922944007,0.57,-0.41,0,-1,0,2023:3:28:7:2:3:300,2023-03-28 07:02:03.300,2152.309,0.010295630140987
3595592427,198141400,2023:3:28:7:2:3,3,11.3823447,47.3104719,2152314,-25,28,5,38,16956430,0.0393,9,922944007,0.57,-0.41,0,-1,0,2023:3:28:7:2:3:400,2023-03-28 07:02:03.400,2152.314,0.03786819245752298
3595693826,198141500,2023:3:28:7:2:3,3,11.3823446,47.3104721,2152307,-4,-35,-6,35,16956430,0.0543,8,922944007,0.57,-0.41,0,-1,0,2023:3:28:7:2:3:500,2023-03-28 07:02:03.500,2152.307,0.03573513677041128
3595792378,198141600,2023:3:28:7:2:3,3,11.3823446,47.3104721,2152253,-51,-21,4,55,16956430,0.0393,9,922944007,0.57,-0.41,0,-1,0,2023:3:28:7:2:3:600,2023-03-28 07:02:03.600,2152.253,0.055299186250793955
3595893955,198141700,2023:3:28:7:2:3,3,11.3823446,47.3104722,2152250,-17,-19,-1,25,16956430,0.0393,9,922944007,0.47,-0.69,0,-1,0,2023:3:28:7:2:3:700,2023-03-28 07:02:03.700,2152.25,0.025514701644346147
3595992512,198141800,2023:3:28:7:2:3,3,11.3823447,47.3104722,2152230,-81,47,-1,94,16956430,0.0393,9,922944007,0.47,-0.69,0,-1,0,2023:3:28:7:2:3:800,2023-03-28 07:02:03.800,2152.23,0.09365361712181756
3596091115,198141900,2023:3:28:7:2:3,3,11.3823445,47.3104723,2152221,-91,-83,-10,123,16956430,0.0393,9,922944007,0.47,-0.69,0,-1,0,2023:3:28:7:2:3:900,2023-03-28 07:02:03.900,2152.221,0.12357184145265458
3596193509,198142000,2023:3:28:7:2:4,3,11.3823446,47.3104724,2152247,-43,-17,-28,46,16956430,0.0393,9,923009543,0.47,-0.69,0,-1,0,2023:3:28:7:2:4:0,2023-03-28 07:02:04.000,2152.247,0.054055527006958315
3596293923,198142100,2023:3:28:7:2:4,3,11.3823445,47.3104725,2152200,-85,-26,-21,89,16956430,0.0393,9,923009543,0.47,-0.69,0,-1,0,2023:3:28:7:2:4:100,2023-03-28 07:02:04.100,2152.2,0.09133454987024353
3596392492,198142200,2023:3:28:7:2:4,3,11.3823446,47.3104726,2152184,9,14,-17,17,16956430,0.0393,9,923009543,0.47,-0.69,0,-1,0,2023:3:28:7:2:4:200,2023-03-28 07:02:04.200,2152.184,0.02379075450674064
3596492898,198142300,2023:3:28:7:2:4,3,11.3823445,47.3104726,2152160,-32,-22,-11,39,16956430,0.0393,9,923009543,0.47,-0.69,1,-1,0,2023:3:28:7:2:4:300,2023-03-28 07:02:04.300,2152.16,0.04036087214122113
3596593496,198142400,2023:3:28:7:2:4,3,11.3823446,47.3104727,2152149,5,17,-13,18,16956430,0.0393,9,923009543,0.47,-0.69,1,-1,0,2023:3:28:7:2:4:400,2023-03-28 07:02:04.400,2152.149,0.02197726097583591
3596693268,198142500,2023:3:28:7:2:4,3,11.3823445,47.310473,2152101,57,-15,-3,59,16956430,0.0393,9,923009543,0.51,-0.85,1,-1,0,2023:3:28:7:2:4:500,2023-03-28 07:02:04.500,2152.101,0.059016946718718
3596793677,198142600,2023:3:28:7:2:4,3,11.3823445,47.3104728,2152188,41,19,-16,45,16956430,0.0393,9,923009543,0.51,-0.85,1,-1,0,2023:3:28:7:2:4:600,2023-03-28 07:02:04.600,2152.188,0.04793745925682754
3596894079,198142700,2023:3:28:7:2:4,3,11.3823444,47.3104729,2152144,49,-11,-3,50,16956430,0.0393,9,923009543,0.51,-0.85,1,-1,0,2023:3:28:7:2:4:700,2023-03-28 07:02:04.700,2152.144,0.050309044912421066
3596992936,198142800,2023:3:28:7:2:4,3,11.3823446,47.310473,2152099,39,61,11,72,16956430,0.0393,9,923009543,0.51,-0.85,1,-1,0,2023:3:28:7:2:4:800,2023-03-28 07:02:04.800,2152.099,0.07323250644351864
3597093325,198142900,2023:3:28:7:2:4,3,11.3823445,47.310473,2152109,35,8,8,36,16956430,0.0393,9,923009543,0.51,-0.85,1,-1,0,2023:3:28:7:2:4:900,2023-03-28 07:02:04.900,2152.109,0.036783148315499045
3597193706,198143000,2023:3:28:7:2:5,3,11.3823445,47.3104731,2152125,50,-6,2,51,16956430,0.0393,9,923075079,0.51,-0.85,1,-1,0,2023:3:28:7:2:5:0,2023-03-28 07:02:05.000,2152.125,0.05039841267341662
3597294105,198143100,2023:3:28:7:2:5,3,11.3823445,47.3104732,2152062,15,12,14,20,16956430,0.0393,9,923075079,0.51,-0.85,1,-1,0,2023:3:28:7:2:5:100,2023-03-28 07:02:05.100,2152.062,0.023769728648009424
3597391224,198143200,2023:3:28:7:2:5,3,11.3823444,47.3104732,2152115,61,-31,2,68,16956430,0.0393,9,923075079,0.51,-0.85,1,-1,0,2023:3:28:7:2:5:200,2023-03-28 07:02:05.200,2152.115,0.06845436436049931
3597494683,198143300,2023:3:28:7:2:5,3,11.3823445,47.3104732,2152029,-26,39,20,47,16956430,0.0393,9,923075079,0.55,-0.81,0,-1,0,2023:3:28:7:2:5:300,2023-03-28 07:02:05.300,2152.029,0.050960769224963634
3597593237,198143400,2023:3:28:7:2:5,3,11.3823445,47.3104733,2152063,43,28,12,52,16956430,0.0393,9,923075079,0.55,-0.81,0,-1,0,2023:3:28:7:2:5:400,2023-03-28 07:02:05.400,2152.063,0.05269724850502159
3597693601,198143500,2023:3:28:7:2:5,3,11.3823445,47.3104732,2152086,38,-18,9,42,16956430,0.0393,9,923075079,0.55,-0.81,0,-1,0,2023:3:28:7:2:5:500,2023-03-28 07:02:05.500,2152.086,0.043
3597792669,198143600,2023:3:28:7:2:5,3,11.3823446,47.3104733,2152043,25,42,23,49,16956430,0.0393,9,923075079,0.55,-0.81,0,-1,0,2023:3:28:7:2:5:600,2023-03-28 07:02:05.600,2152.043,0.054018515344278026
3597894929,198143700,2023:3:28:7:2:5,3,11.3823444,47.3104734,2152041,26,-50,19,56,16956430,0.0393,9,923075079,0.55,-0.81,0,-1,0,2023:3:28:7:2:5:700,2023-03-28 07:02:05.700,2152.041,0.05947268280479703
3597993496,198143800,2023:3:28:7:2:5,3,11.3823445,47.3104733,2152067,5,-4,16,6,16956430,0.0393,9,923075079,0.55,-0.81,0,-1,0,2023:3:28:7:2:5:800,2023-03-28 07:02:05.800,2152.067,0.017233687939614085
3598093870,198143900,2023:3:28:7:2:5,3,11.3823445,47.3104734,2152086,69,9,10,69,16956430,0.0393,9,923075079,0.55,-0.81,0,-1,0,2023:3:28:7:2:5:900,2023-03-28 07:02:05.900,2152.086,0.07029935988328771
3598192442,198144000,2023:3:28:7:2:6,3,11.3823444,47.3104733,2152068,12,-20,18,24,16956430,0.0393,9,923140615,0.49,-0.61,0,-1,0,2023:3:28:7:2:6:0,2023-03-28 07:02:06.000,2152.068,0.02946183972531247
3598294661,198144100,2023:3:28:7:2:6,3,11.3823446,47.3104734,2152020,-4,45,26,45,16956430,0.0393,9,923140615,0.49,-0.61,0,-1,0,2023:3:28:7:2:6:100,2023-03-28 07:02:06.100,2152.02,0.05212485011968859
3598393228,198144200,2023:3:28:7:2:6,3,11.3823445,47.3104733,2152067,18,-21,20,28,16956430,0.0393,9,923140615,0.49,-0.61,0,-1,0,2023:3:28:7:2:6:200,2023-03-28 07:02:06.200,2152.067,0.03413209633175202
3598493622,198144300,2023:3:28:7:2:6,3,11.3823445,47.3104733,2152069,-22,-18,13,29,16956430,0.0393,9,923140615,0.49,-0.61,1,-1,0,2023:3:28:7:2:6:300,2023-03-28 07:02:06.300,2152.069,0.031256999216175564
3598593158,198144400,2023:3:28:7:2:6,3,11.3823445,47.3104735,2152030,22,-13,15,26,16956430,0.0543,8,923140615,0.49,-0.61,1,-1,0,2023:3:28:7:2:6:400,2023-03-28 07:02:06.400,2152.03,0.029631064780058104
3598693553,198144500,2023:3:28:7:2:6,3,11.3823444,47.3104734,2152024,-8,-13,16,15,16956430,0.0393,9,923140615,0.49,-0.61,1,-1,0,2023:3:28:7:2:6:500,2023-03-28 07:02:06.500,2152.024,0.02211334438749598
3598794003,198144600,2023:3:28:7:2:6,3,11.3823445,47.3104735,2152013,0,9,14,9,16956430,0.0393,9,923140615,0.49,-0.61,1,-1,0,2023:3:28:7:2:6:600,2023-03-28 07:02:06.600,2152.013,0.016643316977093238
3598894385,198144700,2023:3:28:7:2:6,3,11.3823445,47.3104734,2152031,19,1,9,19,16956430,0.0393,9,923140615,0.49,-0.61,1,-1,0,2023:3:28:7:2:6:700,2023-03-28 07:02:06.700,2152.031,0.02104756517984919
3598992306,198144800,2023:3:28:7:2:6,3,11.3823445,47.3104735,2151981,-38,30,11,48,16956430,0.0393,9,923140615,0.53,-0.77,1,-1,0,2023:3:28:7:2:6:800,2023-03-28 07:02:06.800,2151.981,0.04964876634922563
3599094702,198144900,2023:3:28:7:2:6,3,11.3823444,47.3104736,2151949,33,-10,16,34,16956430,0.0393,9,923140615,0.53,-0.77,1,-1,0,2023:3:28:7:2:6:900,2023-03-28 07:02:06.900,2151.949,0.03801315561749643
3599195097,198145000,2023:3:28:7:2:7,3,11.3823444,47.3104736,2151945,-8,-25,14,26,16956430,0.0393,9,923206151,0.53,-0.77,1,-1,0,2023:3:28:7:2:7:0,2023-03-28 07:02:07.000,2151.945,0.029748949561287038
3599295475,198145100,2023:3:28:7:2:7,3,11.3823444,47.3104738,2151875,14,12,22,19,16956430,0.0393,9,923206151,0.53,-0.77,1,-1,0,2023:3:28:7:2:7:100,2023-03-28 07:02:07.100,2151.875,0.028705400188814647
3599394038,198145200,2023:3:28:7:2:7,3,11.3823444,47.3104738,2151864,-13,2,17,14,16956430,0.0393,9,923206151,0.53,-0.77,1,-1,0,2023:3:28:7:2:7:200,2023-03-28 07:02:07.200,2151.864,0.021494185260204676
3599494700,198145300,2023:3:28:7:2:7,3,11.3823444,47.3104738,2151845,-33,-2,14,33,16956430,0.0393,9,923206151,0.53,-0.77,0,-1,0,2023:3:28:7:2:7:300,2023-03-28 07:02:07.300,2151.845,0.035902646142032486
3599593253,198145400,2023:3:28:7:2:7,3,11.3823443,47.3104739,2151818,-20,-20,10,28,16956430,0.0393,9,923206151,0.53,-0.77,0,-1,0,2023:3:28:7:2:7:400,2023-03-28 07:02:07.400,2151.818,0.030000000000000002
3599696738,198145500,2023:3:28:7:2:7,3,11.3823443,47.3104741,2151744,18,8,20,20,16956430,0.0393,9,923206151,0.47,-0.81,0,-1,0,2023:3:28:7:2:7:500,2023-03-28 07:02:07.500,2151.744,0.028071337695236398
3599793456,198145600,2023:3:28:7:2:7,3,11.3823442,47.310474,2151772,-14,-17,7,22,16956430,0.0393,9,923206151,0.47,-0.81,0,-1,0,2023:3:28:7:2:7:600,2023-03-28 07:02:07.600,2151.772,0.023108440016582688
3599896077,198145700,2023:3:28:7:2:7,3,11.3823441,47.3104741,2151731,-6,-22,8,23,16956430,0.0393,9,923206151,0.47,-0.81,0,-1,0,2023:3:28:7:2:7:700,2023-03-28 07:02:07.700,2151.731,0.024166091947189144
3599992821,198145800,2023:3:28:7:2:7,3,11.3823442,47.3104741,2151731,-41,24,1,48,16956430,0.0393,9,923206151,0.47,-0.81,0,-1,0,2023:3:28:7:2:7:800,2023-03-28 07:02:07.800,2151.731,0.047518417482066894
3600095035,198145900,2023:3:28:7:2:7,3,11.3823439,47.3104746,2151631,34,-88,10,94,16956430,0.0393,9,923206151,0.47,-0.81,0,-1,0,2023:3:28:7:2:7:900,2023-03-28 07:02:07.900,2151.631,0.09486832980505137
3600193583,198146000,2023:3:28:7:2:8,3,11.3823441,47.3104745,2151645,-3,40,3,40,16956430,0.0393,9,923271687,0.47,-0.81,0,-1,0,2023:3:28:7:2:8:0,2023-03-28 07:02:08.000,2151.645,0.04022437072223753
3600294422,198146100,2023:3:28:7:2:8,3,11.382344,47.3104744,2151593,-67,14,14,68,16956430,0.0393,9,923271687,0.47,-0.81,0,-1,0,2023:3:28:7:2:8:100,2023-03-28 07:02:08.100,2151.593,0.06986415389883428
3600392969,198146200,2023:3:28:7:2:8,3,11.3823439,47.3104745,2151579,-46,9,5,46,16956430,0.0393,9,923271687,0.47,-0.81,0,-1,0,2023:3:28:7:2:8:200,2023-03-28 07:02:08.200,2151.579,0.0471380949975707
3600494576,198146300,2023:3:28:7:2:8,3,11.3823437,47.3104749,2151524,17,-63,5,65,16956430,0.0393,9,923271687,0.47,-0.61,1,-1,0,2023:3:28:7:2:8:300,2023-03-28 07:02:08.300,2151.524,0.06544463308782471
3600593161,198146400,2023:3:28:7:2:8,3,11.3823437,47.3104747,2151605,-54,-31,-21,62,16956430,0.0393,9,923271687,0.47,-0.61,1,-1,0,2023:3:28:7:2:8:400,2023-03-28 07:02:08.400,2151.605,0.06571149062378664
3600695953,198146500,2023:3:28:7:2:8,3,11.3823437,47.310475,2151497,-4,20,-3,21,16956430,0.0393,9,923271687,0.47,-0.61,1,-1,0,2023:3:28:7:2:8:500,2023-03-28 07:02:08.500,2151.497,0.020615528128088305
3600794525,198146600,2023:3:28:7:2:8,3,11.3823436,47.3104749,2151489,-66,-8,-7,66,16956430,0.0393,9,923271687,0.47,-0.61,1,-1,0,2023:3:28:7:2:8:600,2023-03-28 07:02:08.600,2151.489,0.06685057965343308
3600894909,198146700,2023:3:28:7:2:8,3,11.3823435,47.3104751,2151435,-38,-29,-4,48,16956430,0.0393,9,923271687,0.47,-0.61,1,-1,0,2023:3:28:7:2:8:700,2023-03-28 07:02:08.700,2151.435,0.047968739820845825
3600993463,198146800,2023:3:28:7:2:8,3,11.3823435,47.3104752,2151422,-12,-1,-6,12,16956430,0.0393,9,923271687,0.47,-0.61,1,-1,0,2023:3:28:7:2:8:800,2023-03-28 07:02:08.800,2151.422,0.01345362404707371
3601094495,198146900,2023:3:28:7:2:8,3,11.3823434,47.3104752,2151422,31,-3,-5,31,16956430,0.0393,9,923271687,0.47,-0.61,1,-1,0,2023:3:28:7:2:8:900,2023-03-28 07:02:08.900,2151.422,0.031543620591175006
3601194290,198147000,2023:3:28:7:2:9,3,11.3823433,47.3104752,2151363,-25,-6,1,26,16956430,0.0393,9,923337223,0.47,-0.89,1,-1,0,2023:3:28:7:2:9:0,2023-03-28 07:02:09.000,2151.363,0.02572936066053722
3601294689,198147100,2023:3:28:7:2:9,3,11.3823433,47.3104753,2151367,-10,3,-8,10,16956430,0.0393,9,923337223,0.47,-0.89,1,-1,0,2023:3:28:7:2:9:100,2023-03-28 07:02:09.100,2151.367,0.013152946437965905
3601393240,198147200,2023:3:28:7:2:9,3,11.3823433,47.3104753,2151369,19,1,-8,19,16956430,0.0393,9,923337223,0.47,-0.89,1,-1,0,2023:3:28:7:2:9:200,2023-03-28 07:02:09.200,2151.369,0.020639767440550294
3601495510,198147300,2023:3:28:7:2:9,3,11.3823432,47.3104753,2151288,-18,33,12,37,16956430,0.054400000000000004,8,923337223,0.47,-0.89,0,-1,0,2023:3:28:7:2:9:300,2023-03-28 07:02:09.300,2151.288,0.039458839313897716
3601596050,198147400,2023:3:28:7:2:9,3,11.382343,47.3104755,2151277,47,-48,8,67,16956430,0.0393,9,923337223,0.47,-0.89,0,-1,0,2023:3:28:7:2:9:400,2023-03-28 07:02:09.400,2151.277,0.06765352910233138
3601696417,198147500,2023:3:28:7:2:9,3,11.382343,47.3104757,2151245,99,-11,14,100,16956430,0.0393,9,923337223,0.47,-0.89,0,-1,0,2023:3:28:7:2:9:500,2023-03-28 07:02:09.500,2151.245,0.10058826969383657
3601794966,198147600,2023:3:28:7:2:9,3,11.382343,47.3104756,2151302,69,-7,-3,69,16956430,0.0393,9,923337223,0.47,-0.89,0,-1,0,2023:3:28:7:2:9:600,2023-03-28 07:02:09.600,2151.302,0.06941901756723443
3601897200,198147700,2023:3:28:7:2:9,3,11.3823428,47.3104759,2151251,147,-84,7,169,16956430,0.0393,9,923337223,0.47,-0.89,0,-1,0,2023:3:28:7:2:9:700,2023-03-28 07:02:09.700,2151.251,0.16945205811674285
3601995322,198147800,2023:3:28:7:2:9,3,11.3823428,47.3104761,2151227,137,-11,13,137,16956430,0.0393,9,923337223,0.51,-0.69,0,-1,0,2023:3:28:7:2:9:800,2023-03-28 07:02:09.800,2151.227,0.13805433712853793
3602095699,198147900,2023:3:28:7:2:9,3,11.3823428,47.3104759,2151262,100,-36,12,107,16956430,0.0393,9,923337223,0.51,-0.69,0,-1,0,2023:3:28:7:2:9:900,2023-03-28 07:02:09.900,2151.262,0.10695793565696751
3602194257,198148000,2023:3:28:7:2:10,3,11.3823428,47.310476,2151209,103,1,27,103,16956430,0.0393,9,923402759,0.51,-0.69,0,-1,0,2023:3:28:7:2:10:0,2023-03-28 07:02:10.000,2151.209,0.10648474069086142
3602296456,198148100,2023:3:28:7:2:10,3,11.3823428,47.310476,2151192,60,30,31,67,16956430,0.0393,9,923402759,0.51,-0.69,0,-1,0,2023:3:28:7:2:10:100,2023-03-28 07:02:10.100,2151.192,0.07389857914736926
3602395266,198148200,2023:3:28:7:2:10,3,11.3823428,47.3104759,2151207,16,14,30,21,16956430,0.0393,9,923402759,0.51,-0.69,0,-1,0,2023:3:28:7:2:10:200,2023-03-28 07:02:10.200,2151.207,0.03676955262170047
3602495681,198148300,2023:3:28:7:2:10,3,11.3823427,47.3104761,2151178,65,-1,31,65,16956430,0.0393,9,923402759,0.51,-0.69,1,-1,0,2023:3:28:7:2:10:300,2023-03-28 07:02:10.300,2151.178,0.07202083032012337
3602594253,198148400,2023:3:28:7:2:10,3,11.3823427,47.310476,2151199,8,0,26,8,16956430,0.0393,9,923402759,0.51,-0.69,1,-1,0,2023:3:28:7:2:10:400,2023-03-28 07:02:10.400,2151.199,0.027202941017470887
3602695858,198148500,2023:3:28:7:2:10,3,11.3823426,47.3104762,2151165,20,-11,23,23,16956430,0.0393,9,923402759,0.51,-0.69,1,-1,0,2023:3:28:7:2:10:500,2023-03-28 07:02:10.500,2151.165,0.0324037034920393
3602794749,198148600,2023:3:28:7:2:10,3,11.3823426,47.3104763,2151144,36,-20,28,41,16956430,0.0393,9,923402759,0.51,-0.69,1,-1,0,2023:3:28:7:2:10:600,2023-03-28 07:02:10.600,2151.144,0.04979959839195493
3602895135,198148700,2023:3:28:7:2:10,3,11.3823426,47.3104764,2151121,4,-4,27,6,16956430,0.0393,9,923402759,0.51,-0.69,1,-1,0,2023:3:28:7:2:10:700,2023-03-28 07:02:10.700,2151.121,0.02758622844826744
3602995526,198148800,2023:3:28:7:2:10,3,11.3823426,47.3104762,2151171,31,14,17,34,16956430,0.0393,9,923402759,0.51,-0.69,1,-1,0,2023:3:28:7:2:10:800,2023-03-28 07:02:10.800,2151.171,0.03802630668366309
3603095920,198148900,2023:3:28:7:2:10,3,11.3823424,47.3104765,2151087,51,-12,31,52,16956430,0.0393,9,923402759,0.51,-0.69,1,-1,0,2023:3:28:7:2:10:900,2023-03-28 07:02:10.900,2151.087,0.06087692502089769
3603194888,198149000,2023:3:28:7:2:11,3,11.3823424,47.3104765,2151088,40,8,29,40,16956430,0.0393,9,923468295,0.51,-0.69,1,-1,0,2023:3:28:7:2:11:0,2023-03-28 07:02:11.000,2151.088,0.050049975024968794
3603295317,198149100,2023:3:28:7:2:11,3,11.3823424,47.3104765,2151036,9,26,37,27,16956430,0.0393,9,923468295,0.51,-0.69,1,-1,0,2023:3:28:7:2:11:100,2023-03-28 07:02:11.100,2151.036,0.04610856753359401
3603395705,198149200,2023:3:28:7:2:11,3,11.3823424,47.3104764,2151050,-47,-9,29,48,16956430,0.0393,9,923468295,0.51,-0.69,1,-1,0,2023:3:28:7:2:11:200,2023-03-28 07:02:11.200,2151.05,0.05595533933415112
3603495497,198149300,2023:3:28:7:2:11,3,11.3823423,47.3104766,2151025,12,-26,28,28,16956430,0.0393,9,923468295,0.55,-0.73,0,-1,0,2023:3:28:7:2:11:300,2023-03-28 07:02:11.300,2151.025,0.04004996878900157
3603594549,198149400,2023:3:28:7:2:11,3,11.3823423,47.3104767,2150970,13,9,36,16,16956430,0.0393,9,923468295,0.55,-0.73,0,-1,0,2023:3:28:7:2:11:400,2023-03-28 07:02:11.400,2150.97,0.039319206502675
3603694922,198149500,2023:3:28:7:2:11,3,11.3823424,47.3104765,2151045,-2,38,21,38,16956430,0.0393,9,923468295,0.55,-0.73,0,-1,0,2023:3:28:7:2:11:500,2023-03-28 07:02:11.500,2151.045,0.043462627624201465
3603795314,198149600,2023:3:28:7:2:11,3,11.3823422,47.3104767,2150989,39,-22,32,45,16956430,0.0393,9,923468295,0.55,-0.73,0,-1,0,2023:3:28:7:2:11:600,2023-03-28 07:02:11.600,2150.989,0.055036351623268046
3603893877,198149700,2023:3:28:7:2:11,3,11.3823423,47.3104767,2151025,60,9,23,61,16956430,0.0393,9,923468295,0.55,-0.73,0,-1,0,2023:3:28:7:2:11:700,2023-03-28 07:02:11.700,2151.025,0.06488451279003334
