#microcontroller time [micro seconds],iTow[ms],utc[year:month:day:hour:minute:second],fixType[0-5],longitude[deg],latitude[deg],height[mm],velN[mm/s],velE[mm/s],velD[mm/s],gSpeed[mm/s],headMot[deg1e-5],pDop[],numSV[],ttff[ms],ambientTemp[C],objectTemp[C],gpsFlag[],check if syncFlag switched [bool],micros of switching time [us]#,date[ms],timestamp,height[m],v_total
4243791572,370627900,2022:2:3:6:56:49,3,11.3832346,47.3121052,2308237,-30,26,41,39,2850412,1.46,12,925972486,9.51,3.45,1,-1,0,2022:2:3:6:56:49:900,2022-02-03 06:56:49.900,2308.237,0.057070132293521106
4243891790,370628000,2022:2:3:6:56:50,3,11.3832344,47.3121051,2308305,55,-1,18,55,2850412,1.46,12,926038022,9.49,2.99,1,-1,0,2022:2:3:6:56:50:0,2022-02-03 06:56:50.000,2308.305,0.057879184513951125
4243990789,370628100,2022:2:3:6:56:50,3,11.3832345,47.3121052,2308274,-16,46,30,48,2850412,1.46,12,926038022,9.49,2.99,1,-1,0,2022:2:3:6:56:50:100,2022-02-03 06:56:50.100,2308.274,0.057201398584300366
4244091618,370628200,2022:2:3:6:56:50,3,11.3832342,47.3121052,2308279,26,-13,36,29,2850412,1.46,12,926038022,9.49,2.99,1,-1,0,2022:2:3:6:56:50:200,2022-02-03 06:56:50.200,2308.279,0.046270941205037094
4244190820,370628300,2022:2:3:6:56:50,3,11.3832343,47.3121052,2308282,37,42,40,56,2850412,1.76,9,926038022,9.49,2.99,1,-1,0,2022:2:3:6:56:50:300,2022-02-03 06:56:50.300,2308.282,0.06879680225126747
4244289833,370628400,2022:2:3:6:56:50,3,11.383234,47.3121049,2308357,19,16,19,25,2850412,1.54,11,926038022,9.49,2.99,1,-1,0,2022:2:3:6:56:50:400,2022-02-03 06:56:50.400,2308.357,0.03127299154222378
4244390669,370628500,2022:2:3:6:56:50,3,11.3832339,47.3121048,2308343,34,48,34,59,2850412,1.54,11,926038022,9.49,2.99,1,-1,0,2022:2:3:6:56:50:500,2022-02-03 06:56:50.500,2308.343,0.06794115100585212
4244493349,370628600,2022:2:3:6:56:50,3,11.3832339,47.3121047,2308357,3,51,33,51,2850412,1.54,11,926038022,9.49,2.99,1,-1,0,2022:2:3:6:56:50:600,2022-02-03 06:56:50.600,2308.357,0.060819404798139874
4244592019,370628700,2022:2:3:6:56:50,3,11.3832335,47.3121043,2308411,-28,13,26,31,2850412,1.54,11,926038022,9.47,3.33,1,-1,0,2022:2:3:6:56:50:700,2022-02-03 06:56:50.700,2308.411,0.04036087214122113
4244694773,370628800,2022:2:3:6:56:50,3,11.3832335,47.3121043,2308431,50,44,27,66,2850412,1.54,11,926038022,9.47,3.33,0,-1,0,2022:2:3:6:56:50:800,2022-02-03 06:56:50.800,2308.431,0.0718679344353238
4244790117,370628900,2022:2:3:6:56:50,3,11.3832335,47.3121043,2308448,71,29,26,77,2850412,1.54,11,926038022,9.47,3.33,0,-1,0,2022:2:3:6:56:50:900,2022-02-03 06:56:50.900,2308.448,0.08098147936411139
4244892774,370629000,2022:2:3:6:56:51,3,11.3832331,47.3121038,2308511,2,-30,14,30,2850412,1.54,11,926103558,9.47,3.33,0,-1,0,2022:2:3:6:56:51:0,2022-02-03 06:56:51.000,2308.511,0.033166247903554
4244992190,370629100,2022:2:3:6:56:51,3,11.3832328,47.3121036,2308536,29,23,23,37,2850412,1.54,11,926103558,9.47,3.33,0,-1,0,2022:2:3:6:56:51:100,2022-02-03 06:56:51.100,2308.536,0.04357751713900185
4245091211,370629200,2022:2:3:6:56:51,3,11.3832327,47.3121033,2308582,-11,43,13,45,2850412,1.54,11,926103558,9.47,3.33,0,-1,0,2022:2:3:6:56:51:200,2022-02-03 06:56:51.200,2308.582,0.046249324319388704
4245192058,370629300,2022:2:3:6:56:51,3,11.3832327,47.3121035,2308572,72,-8,21,73,2850412,1.54,11,926103558,9.47,3.33,0,-1,0,2022:2:3:6:56:51:300,2022-02-03 06:56:51.300,2308.572,0.07542545989253231
4245291075,370629400,2022:2:3:6:56:51,3,11.3832326,47.3121033,2308596,44,65,24,78,2850412,1.54,11,926103558,9.47,3.33,0,-1,0,2022:2:3:6:56:51:400,2022-02-03 06:56:51.400,2308.596,0.0820792300158816
4245391788,370629500,2022:2:3:6:56:51,3,11.3832325,47.312103,2308644,-59,23,12,63,2850412,1.54,11,926103558,9.43,3.19,0,-1,0,2022:2:3:6:56:51:500,2022-02-03 06:56:51.500,2308.644,0.06445153217728807
4245492652,370629600,2022:2:3:6:56:51,3,11.3832322,47.3121029,2308645,-18,-20,22,27,2850412,1.54,11,926103558,9.43,3.19,0,-1,0,2022:2:3:6:56:51:600,2022-02-03 06:56:51.600,2308.645,0.034756294393965534
4245589897,370629700,2022:2:3:6:56:51,3,11.3832326,47.3121028,2308627,-138,51,30,147,2850412,1.54,11,926103558,9.43,3.19,0,-1,0,2022:2:3:6:56:51:700,2022-02-03 06:56:51.700,2308.627,0.15014992507490638
4245690774,370629800,2022:2:3:6:56:51,3,11.383232,47.3121025,2308679,-71,-41,23,82,2850412,1.54,11,926103558,9.43,3.19,1,-1,0,2022:2:3:6:56:51:800,2022-02-03 06:56:51.800,2308.679,0.08515280382935138
4245790349,370629900,2022:2:3:6:56:51,3,11.3832313,47.3121022,2308776,81,-64,5,103,2850412,1.54,11,926103558,9.43,3.19,1,-1,0,2022:2:3:6:56:51:900,2022-02-03 06:56:51.900,2308.776,0.1033537614216338
4245891205,370630000,2022:2:3:6:56:52,3,11.3832305,47.3121018,2308858,119,-132,-10,178,2850412,1.54,11,926169094,9.43,3.19,1,-1,0,2022:2:3:6:56:52:0,2022-02-03 06:56:52.000,2308.858,0.1780028089666003
4245990228,370630100,2022:2:3:6:56:52,3,11.3832305,47.3121018,2308853,31,-97,-1,101,2850412,1.54,11,926169094,9.43,3.19,1,-1,0,2022:2:3:6:56:52:100,2022-02-03 06:56:52.100,2308.853,0.10183810681665287
4246090450,370630200,2022:2:3:6:56:52,3,11.3832302,47.3121015,2308936,36,-82,-25,89,2850412,1.54,11,926169094,9.45,3.03,1,-1,0,2022:2:3:6:56:52:200,2022-02-03 06:56:52.200,2308.936,0.09297849213662265
4246191916,370630300,2022:2:3:6:56:52,3,11.3832303,47.3121013,2308916,-74,-10,-6,75,2850412,1.54,11,926169094,9.45,3.03,1,-1,0,2022:2:3:6:56:52:300,2022-02-03 06:56:52.300,2308.916,0.07491328320131216
4246290944,370630400,2022:2:3:6:56:52,3,11.3832301,47.3121011,2308955,-46,-28,-14,54,2850412,1.54,11,926169094,9.45,3.03,1,-1,0,2022:2:3:6:56:52:400,2022-02-03 06:56:52.400,2308.955,0.05564171097297422
4246393642,370630500,2022:2:3:6:56:52,3,11.3832298,47.3121009,2308984,-16,-45,-15,48,2850412,1.54,11,926169094,9.45,3.03,1,-1,0,2022:2:3:6:56:52:500,2022-02-03 06:56:52.500,2308.984,0.050059964043135306
4246492718,370630600,2022:2:3:6:56:52,3,11.38323,47.3121009,2308973,-55,34,-10,65,2850412,1.54,11,926169094,9.45,3.03,1,-1,0,2022:2:3:6:56:52:600,2022-02-03 06:56:52.600,2308.973,0.06542935121182236
4246592489,370630700,2022:2:3:6:56:52,3,11.3832295,47.3121007,2309015,-2,-63,-20,63,2850412,1.54,11,926169094,9.45,3.03,1,-1,0,2022:2:3:6:56:52:700,2022-02-03 06:56:52.700,2309.015,0.06612866246946175
4246691506,370630800,2022:2:3:6:56:52,3,11.3832291,47.3121003,2309034,-85,-69,-16,109,2850412,1.54,11,926169094,9.45,3.03,0,-1,0,2022:2:3:6:56:52:800,2022-02-03 06:56:52.800,2309.034,0.11064357188738982
4246792351,370630900,2022:2:3:6:56:52,3,11.3832291,47.3121002,2309078,-31,8,-26,32,2850412,1.54,11,926169094,9.45,3.03,0,-1,0,2022:2:3:6:56:52:900,2022-02-03 06:56:52.900,2309.078,0.04124318125460256
4246888909,370631000,2022:2:3:6:56:53,3,11.3832288,47.3121001,2309098,-23,-81,-27,85,2850412,1.54,11,926234630,9.51,3.03,0,-1,0,2022:2:3:6:56:53:0,2022-02-03 06:56:53.000,2309.098,0.08842510955605314
4246992570,370631100,2022:2:3:6:56:53,3,11.3832288,47.3120999,2309128,-24,0,-31,24,2850412,1.54,11,926234630,9.51,3.03,0,-1,0,2022:2:3:6:56:53:100,2022-02-03 06:56:53.100,2309.128,0.03920459156782532
4247089756,370631200,2022:2:3:6:56:53,3,11.3832289,47.3121,2309140,-18,11,-32,21,2850412,1.76,9,926234630,9.51,3.03,0,-1,0,2022:2:3:6:56:53:200,2022-02-03 06:56:53.200,2309.14,0.038327535793473595
4247192415,370631300,2022:2:3:6:56:53,3,11.3832284,47.3120997,2309154,-53,-67,-26,86,2850412,1.54,11,926234630,9.51,3.03,0,-1,0,2022:2:3:6:56:53:300,2022-02-03 06:56:53.300,2309.154,0.0892972563968233
4247293282,370631400,2022:2:3:6:56:53,3,11.3832283,47.3120995,2309205,-79,-14,-30,80,2850412,1.54,11,926234630,9.51,3.03,0,-1,0,2022:2:3:6:56:53:400,2022-02-03 06:56:53.400,2309.205,0.08565628990331066
4247392411,370631500,2022:2:3:6:56:53,3,11.3832282,47.3120993,2309261,-68,-8,-42,68,2850412,1.54,11,926234630,9.51,3.03,0,-1,0,2022:2:3:6:56:53:500,2022-02-03 06:56:53.500,2309.261,0.0803243425120928
4247491565,370631600,2022:2:3:6:56:53,3,11.3832278,47.3120992,2309250,-32,-79,-23,85,2850412,1.54,11,926234630,9.51,3.03,0,-1,0,2022:2:3:6:56:53:600,2022-02-03 06:56:53.600,2309.25,0.08828363381737296
4247593629,370631700,2022:2:3:6:56:53,3,11.3832278,47.3120991,2309279,-36,-33,-30,49,2850412,1.54,11,926234630,9.45,3.45,0,-1,0,2022:2:3:6:56:53:700,2022-02-03 06:56:53.700,2309.279,0.057314919523628396
4247690835,370631800,2022:2:3:6:56:53,3,11.3832274,47.3120988,2309325,-57,-53,-30,78,2850412,1.54,11,926234630,9.45,3.45,1,-1,0,2022:2:3:6:56:53:800,2022-02-03 06:56:53.800,2309.325,0.08341462701469089
4247793530,370631900,2022:2:3:6:56:53,3,11.3832273,47.3120986,2309346,-78,-2,-25,79,2850412,1.54,11,926234630,9.45,3.45,1,-1,0,2022:2:3:6:56:53:900,2022-02-03 06:56:53.900,2309.346,0.08193289937503738
4247892695,370632000,2022:2:3:6:56:54,3,11.3832271,47.3120984,2309409,-54,-14,-38,56,2850412,1.54,11,926300166,9.45,3.45,1,-1,0,2022:2:3:6:56:54:0,2022-02-03 06:56:54.000,2309.409,0.06749814812274481
4247993538,370632100,2022:2:3:6:56:54,3,11.383227,47.3120983,2309426,-24,-20,-34,31,2850412,1.54,11,926300166,9.45,3.45,1,-1,0,2022:2:3:6:56:54:100,2022-02-03 06:56:54.100,2309.426,0.046173585522460786
4248092569,370632200,2022:2:3:6:56:54,3,11.3832269,47.3120984,2309415,-23,-42,-23,48,2850412,1.54,11,926300166,9.45,3.45,1,-1,0,2022:2:3:6:56:54:200,2022-02-03 06:56:54.200,2309.415,0.0531224999411737
4248191600,370632300,2022:2:3:6:56:54,3,11.3832266,47.3120979,2309514,-45,-37,-49,58,2850412,1.54,11,926300166,9.45,3.45,1,-1,0,2022:2:3:6:56:54:300,2022-02-03 06:56:54.300,2309.514,0.07612489737267301
4248292666,370632400,2022:2:3:6:56:54,3,11.3832262,47.3120978,2309542,-7,-52,-42,53,2850412,1.54,11,926300166,9.45,3.45,1,-1,0,2022:2:3:6:56:54:400,2022-02-03 06:56:54.400,2309.542,0.06720863039818621
4248392901,370632500,2022:2:3:6:56:54,3,11.3832261,47.3120975,2309580,-87,-27,-45,92,2850412,1.54,11,926300166,9.47,3.15,1,-1,0,2022:2:3:6:56:54:500,2022-02-03 06:56:54.500,2309.58,0.10160216533125659
4248490083,370632600,2022:2:3:6:56:54,3,11.383226,47.3120973,2309626,-89,-70,-54,113,2850412,1.54,11,926300166,9.47,3.15,1,-1,0,2022:2:3:6:56:54:600,2022-02-03 06:56:54.600,2309.626,0.1254472000484666
4248592781,370632700,2022:2:3:6:56:54,3,11.3832258,47.3120972,2309636,-89,-68,-48,113,2850412,1.54,11,926300166,9.47,3.15,1,-1,0,2022:2:3:6:56:54:700,2022-02-03 06:56:54.700,2309.636,0.12185647295076286
4248693909,370632800,2022:2:3:6:56:54,3,11.3832258,47.3120971,2309697,-32,-63,-63,71,2850412,1.54,11,926300166,9.47,3.15,0,-1,0,2022:2:3:6:56:54:800,2022-02-03 06:56:54.800,2309.697,0.09466784036831094
4248792939,370632900,2022:2:3:6:56:54,3,11.3832255,47.3120969,2309731,-36,-93,-58,100,2850412,1.54,11,926300166,9.47,3.15,0,-1,0,2022:2:3:6:56:54:900,2022-02-03 06:56:54.900,2309.731,0.11536463929644994
4248893789,370633000,2022:2:3:6:56:55,3,11.3832255,47.3120968,2309761,-69,-46,-58,83,2850412,1.54,11,926365702,9.47,3.15,0,-1,0,2022:2:3:6:56:55:0,2022-02-03 06:56:55.000,2309.761,0.10119782606360672
4248992806,370633100,2022:2:3:6:56:55,3,11.3832253,47.3120966,2309805,-45,-20,-58,49,2850412,1.54,11,926365702,9.47,3.15,0,-1,0,2022:2:3:6:56:55:100,2022-02-03 06:56:55.100,2309.805,0.07608547824650905
4249093302,370633200,2022:2:3:6:56:55,3,11.3832248,47.3120964,2309825,-75,-103,-51,127,2850412,1.54,11,926365702,9.49,3.67,0,-1,0,2022:2:3:6:56:55:200,2022-02-03 06:56:55.200,2309.825,0.13724066452768288
4249194215,370633300,2022:2:3:6:56:55,3,11.383225,47.3120964,2309819,-78,-21,-41,81,2850412,1.54,11,926365702,9.49,3.67,0,-1,0,2022:2:3:6:56:55:300,2022-02-03 06:56:55.300,2309.819,0.0905869747811461
4249293235,370633400,2022:2:3:6:56:55,3,11.3832247,47.3120963,2309892,6,-43,-57,43,2850412,1.54,11,926365702,9.49,3.67,0,-1,0,2022:2:3:6:56:55:400,2022-02-03 06:56:55.400,2309.892,0.07165193647069143
4249392237,370633500,2022:2:3:6:56:55,3,11.3832247,47.3120961,2309911,-74,-2,-55,75,2850412,1.54,11,926365702,9.49,3.67,0,-1,0,2022:2:3:6:56:55:500,2022-02-03 06:56:55.500,2309.911,0.09222255689363638
4249493451,370633600,2022:2:3:6:56:55,3,11.3832248,47.3120962,2309914,-10,6,-47,11,2850412,1.54,11,926365702,9.49,3.67,0,-1,0,2022:2:3:6:56:55:600,2022-02-03 06:56:55.600,2309.914,0.048425200051213
4249594312,370633700,2022:2:3:6:56:55,3,11.3832246,47.3120961,2309935,-52,-29,-48,59,2850412,1.54,11,926365702,9.49,3.67,0,-1,0,2022:2:3:6:56:55:700,2022-02-03 06:56:55.700,2309.935,0.07647875521999557
4249695193,370633800,2022:2:3:6:56:55,3,11.3832244,47.312096,2309949,-34,-54,-44,64,2850412,1.54,11,926365702,9.49,3.67,1,-1,0,2022:2:3:6:56:55:800,2022-02-03 06:56:55.800,2309.949,0.0775112895003044
4249794231,370633900,2022:2:3:6:56:55,3,11.3832244,47.3120959,2309988,-24,-13,-50,28,2850412,1.54,11,926365702,9.49,3.67,1,-1,0,2022:2:3:6:56:55:900,2022-02-03 06:56:55.900,2309.988,0.05696490147450446
4249894852,370634000,2022:2:3:6:56:56,3,11.3832242,47.3120957,2309994,-45,-15,-44,47,2850412,1.52,12,926431238,9.49,3.15,1,-1,0,2022:2:3:6:56:56:0,2022-02-03 06:56:56.000,2309.994,0.06469930447848725
4249993878,370634100,2022:2:3:6:56:56,3,11.383224,47.3120956,2310006,-36,-34,-42,50,2850412,1.71,10,926431238,9.49,3.15,1,-1,0,2022:2:3:6:56:56:100,2022-02-03 06:56:56.100,2310.006,0.06493073232299171
4250094279,370634200,2022:2:3:6:56:56,3,11.3832239,47.3120956,2310051,-13,-45,-56,47,2850412,1.6400000000000001,11,926431238,9.49,3.15,1,-1,0,2022:2:3:6:56:56:200,2022-02-03 06:56:56.200,2310.051,0.07300684899377592
4250195148,370634300,2022:2:3:6:56:56,3,11.383224,47.3120956,2310030,1,7,-41,7,2850412,1.6400000000000001,11,926431238,9.49,3.15,1,-1,0,2022:2:3:6:56:56:300,2022-02-03 06:56:56.300,2310.03,0.04160528812542944
4250292740,370634400,2022:2:3:6:56:56,3,11.3832238,47.3120956,2310027,-9,-13,-34,16,2850412,1.52,12,926431238,9.49,3.15,1,-1,0,2022:2:3:6:56:56:400,2022-02-03 06:56:56.400,2310.027,0.03749666651850535
4250393614,370634500,2022:2:3:6:56:56,3,11.3832238,47.3120957,2310018,29,21,-26,36,2850412,1.52,12,926431238,9.49,3.15,1,-1,0,2022:2:3:6:56:56:500,2022-02-03 06:56:56.500,2310.018,0.044249293779675174
4250494442,370634600,2022:2:3:6:56:56,3,11.3832236,47.3120956,2310042,7,5,-30,8,2850412,1.43,13,926431238,9.49,3.15,1,-1,0,2022:2:3:6:56:56:600,2022-02-03 06:56:56.600,2310.042,0.031208973068654472
4250592804,370634700,2022:2:3:6:56:56,3,11.3832235,47.3120954,2310087,20,30,-41,36,2850412,1.43,13,926431238,9.49,3.15,1,-1,0,2022:2:3:6:56:56:700,2022-02-03 06:56:56.700,2310.087,0.05459853477887479
4250694221,370634800,2022:2:3:6:56:56,3,11.3832231,47.3120952,2310112,-18,-30,-44,35,2850412,1.43,13,926431238,9.49,3.15,0,-1,0,2022:2:3:6:56:56:800,2022-02-03 06:56:56.800,2310.112,0.05621387729022078
4250791426,370634900,2022:2:3:6:56:56,3,11.3832237,47.3120955,2310107,5,131,-42,131,2850412,1.43,13,926431238,9.49,3.15,0,-1,0,2022:2:3:6:56:56:900,2022-02-03 06:56:56.900,2310.107,0.13765899897936207
4250894109,370635000,2022:2:3:6:56:57,3,11.3832236,47.3120957,2310073,74,65,-26,99,2850412,1.43,13,926496774,9.49,3.15,0,-1,0,2022:2:3:6:56:57:0,2022-02-03 06:56:57.000,2310.073,0.10186756107809787
4250993150,370635100,2022:2:3:6:56:57,3,11.3832237,47.3120959,2310061,110,64,-19,128,2850412,1.43,13,926496774,9.49,3.15,0,-1,0,2022:2:3:6:56:57:100,2022-02-03 06:56:57.100,2310.061,0.12867400669909987
4251092799,370635200,2022:2:3:6:56:57,3,11.3832238,47.312096,2310049,101,81,-12,129,2850412,1.43,13,926496774,9.49,3.15,0,-1,0,2022:2:3:6:56:57:200,2022-02-03 06:56:57.200,2310.049,0.13002307487519282
4251193636,370635300,2022:2:3:6:56:57,3,11.3832238,47.3120962,2310058,195,67,-10,206,2850412,1.43,13,926496774,9.49,3.15,0,-1,0,2022:2:3:6:56:57:300,2022-02-03 06:56:57.300,2310.058,0.20643158673032577
4251294489,370635400,2022:2:3:6:56:57,3,11.3832238,47.3120963,2310032,118,54,2,129,2850412,1.43,13,926496774,9.49,3.15,0,-1,0,2022:2:3:6:56:57:400,2022-02-03 06:56:57.400,2310.032,0.12978443666326098
4251394709,370635500,2022:2:3:6:56:57,3,11.3832239,47.3120962,2310012,36,134,16,139,2850412,1.43,13,926496774,9.43,3.25,0,-1,0,2022:2:3:6:56:57:500,2022-02-03 06:56:57.500,2310.012,0.1396710420953463
4251494492,370635600,2022:2:3:6:56:57,3,11.3832237,47.3120961,2310024,106,92,20,140,2850412,1.43,13,926496774,9.43,3.25,0,-1,0,2022:2:3:6:56:57:600,2022-02-03 06:56:57.600,2310.024,0.14177446878757824
4251595346,370635700,2022:2:3:6:56:57,3,11.3832236,47.3120962,2310004,115,59,29,129,2850412,1.43,13,926496774,9.43,3.25,0,-1,0,2022:2:3:6:56:57:700,2022-02-03 06:56:57.700,2310.004,0.13246508974065582
4251694396,370635800,2022:2:3:6:56:57,3,11.3832239,47.3120964,2309999,124,126,29,177,2850412,1.43,13,926496774,9.43,3.25,1,-1,0,2022:2:3:6:56:57:800,2022-02-03 06:56:57.800,2309.999,0.17914519251154915
4251795245,370635900,2022:2:3:6:56:57,3,11.383224,47.3120966,2309953,128,99,46,162,2850412,1.43,13,926496774,9.43,3.25,1,-1,0,2022:2:3:6:56:57:900,2022-02-03 06:56:57.900,2309.953,0.16822901057784295
4251893426,370636000,2022:2:3:6:56:58,3,11.3832239,47.3120965,2309972,165,82,43,184,2850412,1.43,13,926562310,9.43,3.25,1,-1,0,2022:2:3:6:56:58:0,2022-02-03 06:56:58.000,2309.972,0.189203594046202
4251996108,370636100,2022:2:3:6:56:58,3,11.3832239,47.3120963,2309996,98,73,36,122,2850412,1.43,13,926562310,9.43,3.25,1,-1,0,2022:2:3:6:56:58:100,2022-02-03 06:56:58.100,2309.996,0.12739309243440164
4252092664,370636200,2022:2:3:6:56:58,3,11.3832238,47.3120962,2310011,99,78,36,126,2850412,1.43,13,926562310,9.45,2.95,1,-1,0,2022:2:3:6:56:58:200,2022-02-03 06:56:58.200,2310.011,0.13107631364972086
4252195342,370636300,2022:2:3:6:56:58,3,11.3832238,47.3120961,2310016,87,82,35,120,2850412,1.43,13,926562310,9.45,2.95,1,-1,0,2022:2:3:6:56:58:300,2022-02-03 06:56:58.300,2310.016,0.12457126474432216
4252294353,370636400,2022:2:3:6:56:58,3,11.3832234,47.3120959,2310032,66,19,38,68,2850412,1.43,13,926562310,9.45,2.95,1,-1,0,2022:2:3:6:56:58:400,2022-02-03 06:56:58.400,2310.032,0.07849203781276162
4252395327,370636500,2022:2:3:6:56:58,3,11.3832231,47.3120956,2310083,104,0,26,104,2850412,1.43,13,926562310,9.45,2.95,1,-1,0,2022:2:3:6:56:58:500,2022-02-03 06:56:58.500,2310.083,0.10720074626605917
4252494347,370636600,2022:2:3:6:56:58,3,11.3832228,47.3120952,2310094,-36,-31,29,48,2850412,1.43,13,926562310,9.45,2.95,1,-1,0,2022:2:3:6:56:58:600,2022-02-03 06:56:58.600,2310.094,0.055659680200302986
4252595188,370636700,2022:2:3:6:56:58,3,11.3832228,47.3120951,2310109,8,3,26,8,2850412,1.43,13,926562310,9.45,2.95,1,-1,0,2022:2:3:6:56:58:700,2022-02-03 06:56:58.700,2310.109,0.027367864366808017
4252694217,370636800,2022:2:3:6:56:58,3,11.3832229,47.3120951,2310073,3,26,41,27,2850412,1.43,13,926562310,9.45,2.95,0,-1,0,2022:2:3:6:56:58:800,2022-02-03 06:56:58.800,2310.073,0.04864154602806124
4252795319,370636900,2022:2:3:6:56:58,3,11.383223,47.3120952,2310069,36,11,38,38,2850412,1.43,13,926562310,9.45,2.95,0,-1,0,2022:2:3:6:56:58:900,2022-02-03 06:56:58.900,2310.069,0.05348831648126533
4252893720,370637000,2022:2:3:6:56:59,3,11.3832231,47.3120953,2310052,55,17,44,57,2850412,1.6,11,926627846,9.49,3.45,0,-1,0,2022:2:3:6:56:59:0,2022-02-03 06:56:59.000,2310.052,0.07245688373094719
4252994546,370637100,2022:2:3:6:56:59,3,11.383223,47.3120952,2310067,84,16,40,86,2850412,1.52,12,926627846,9.49,3.45,0,-1,0,2022:2:3:6:56:59:100,2022-02-03 06:56:59.100,2310.067,0.09440338976964759
4253093560,370637200,2022:2:3:6:56:59,3,11.383223,47.3120952,2310060,67,15,45,68,2850412,1.52,12,926627846,9.49,3.45,0,-1,0,2022:2:3:6:56:59:200,2022-02-03 06:56:59.200,2310.06,0.0820914124619622
4253194788,370637300,2022:2:3:6:56:59,3,11.3832224,47.3120949,2310057,32,-82,55,88,2850412,1.52,12,926627846,9.49,3.45,0,-1,0,2022:2:3:6:56:59:300,2022-02-03 06:56:59.300,2310.057,0.10379306335203717
4253293798,370637400,2022:2:3:6:56:59,3,11.3832221,47.3120946,2310090,7,-48,49,48,2850412,1.52,12,926627846,9.49,3.45,0,-1,0,2022:2:3:6:56:59:400,2022-02-03 06:56:59.400,2310.09,0.0689492567037528
4253392818,370637500,2022:2:3:6:56:59,3,11.3832224,47.3120946,2310124,24,21,32,32,2850412,1.52,12,926627846,9.49,3.45,0,-1,0,2022:2:3:6:56:59:500,2022-02-03 06:56:59.500,2310.124,0.04517742799230607
4253493648,370637600,2022:2:3:6:56:59,3,11.3832223,47.3120946,2310113,35,15,43,38,2850412,1.52,12,926627846,9.49,3.45,0,-1,0,2022:2:3:6:56:59:600,2022-02-03 06:56:59.600,2310.113,0.05743692192309752
4253598002,370637700,2022:2:3:6:56:59,3,11.3832223,47.3120945,2310150,39,72,34,82,2850412,1.52,12,926627846,9.41,2.99,0,-1,0,2022:2:3:6:56:59:700,2022-02-03 06:56:59.700,2310.15,0.08866228059327146
4253693422,370637800,2022:2:3:6:56:59,3,11.3832221,47.3120944,2310156,81,42,40,91,2850412,1.52,12,926627846,9.41,2.99,1,-1,0,2022:2:3:6:56:59:800,2022-02-03 06:56:59.800,2310.156,0.09962429422585638
4253794281,370637900,2022:2:3:6:56:59,3,11.3832221,47.3120944,2310136,20,28,48,35,2850412,1.43,13,926627846,9.41,2.99,1,-1,0,2022:2:3:6:56:59:900,2022-02-03 06:56:59.900,2310.136,0.059059292240933606
4253893277,370638000,2022:2:3:6:57:0,3,11.3832223,47.3120943,2310180,63,107,35,124,2850412,1.43,13,922761478,9.41,2.99,1,-1,0,2022:2:3:6:57:0:0,2022-02-03 06:57:00.000,2310.18,0.12900775170508166
4253994695,370638100,2022:2:3:6:57:0,3,11.3832221,47.3120942,2310174,45,75,43,88,2850412,1.43,13,922761478,9.41,2.99,1,-1,0,2022:2:3:6:57:0:100,2022-02-03 06:57:00.100,2310.174,0.09746281342132496
4254093710,370638200,2022:2:3:6:57:0,3,11.383222,47.3120941,2310204,87,60,37,106,2850412,1.46,12,922761478,9.41,2.99,1,-1,0,2022:2:3:6:57:0:200,2022-02-03 06:57:00.200,2310.204,0.1119732110819369
4254192709,370638300,2022:2:3:6:57:0,3,11.3832215,47.3120936,2310237,13,13,34,18,2850412,1.46,12,922761478,9.41,2.99,1,-1,0,2022:2:3:6:57:0:300,2022-02-03 06:57:00.300,2310.237,0.03865229618017538
4254293555,370638400,2022:2:3:6:57:0,3,11.3832211,47.3120932,2310248,-82,-22,40,85,2850412,1.46,12,922761478,9.41,2.99,1,-1,0,2022:2:3:6:57:0:400,2022-02-03 06:57:00.400,2310.248,0.09385094565320054
4254394676,370638500,2022:2:3:6:57:0,3,11.3832208,47.3120929,2310311,-34,-30,24,46,2850412,1.46,12,922761478,9.49,2.99,1,-1,0,2022:2:3:6:57:0:500,2022-02-03 06:57:00.500,2310.311,0.051303021353522646
4254493686,370638600,2022:2:3:6:57:0,3,11.3832205,47.3120927,2310302,-36,-35,37,50,2850412,1.46,12,922761478,9.49,2.99,1,-1,0,2022:2:3:6:57:0:600,2022-02-03 06:57:00.600,2310.302,0.0623698645180507
4254592743,370638700,2022:2:3:6:57:0,3,11.3832202,47.3120924,2310354,-25,-65,21,69,2850412,1.46,12,922761478,9.49,2.99,1,-1,0,2022:2:3:6:57:0:700,2022-02-03 06:57:00.700,2310.354,0.07273926037567333
4254691797,370638800,2022:2:3:6:57:0,3,11.3832197,47.3120921,2310420,25,-74,7,78,2850412,1.46,12,922761478,9.49,2.99,0,-1,0,2022:2:3:6:57:0:800,2022-02-03 06:57:00.800,2310.42,0.07842193570679061
4254792631,370638900,2022:2:3:6:57:0,3,11.3832195,47.3120919,2310412,-63,-47,17,79,2850412,1.46,12,922761478,9.49,2.99,0,-1,0,2022:2:3:6:57:0:900,2022-02-03 06:57:00.900,2310.412,0.08041765975207188
4254893517,370639000,2022:2:3:6:57:1,3,11.3832191,47.3120915,2310436,-91,-78,16,120,2850412,1.46,12,922827014,9.49,2.99,0,-1,0,2022:2:3:6:57:1:0,2022-02-03 06:57:01.000,2310.436,0.12091732712891068
