#microcontroller time [micro seconds],iTow[ms],utc[year:month:day:hour:minute:second],fixType[0-5],longitude[deg],latitude[deg],height[mm],velN[mm/s],velE[mm/s],velD[mm/s],gSpeed[mm/s],headMot[deg1e-5],pDop[],numSV[],ttff[ms],ambientTemp[C],objectTemp[C],gpsFlag[],check if syncFlag switched [bool],micros of switching time [us]#,date[ms],timestamp,height[m],v_total
3904975061,287314600,2023:3:15:7:48:16,3,11.3832074,47.3119566,2319204,-44,21,-118,49,8945434,0.0262,10,923807751,9.35,3.11,0,-1,0,2023:3:15:7:48:16:600,2023-03-15 07:48:16.600,2319.204,0.12767536959022285
3905079542,287314700,2023:3:15:7:48:16,3,11.3832072,47.3119566,2319205,-39,-51,-110,64,8945434,0.0262,10,923807751,9.35,3.11,0,-1,0,2023:3:15:7:48:16:700,2023-03-15 07:48:16.700,2319.205,0.12736561545409342
3905179277,287314800,2023:3:15:7:48:16,3,11.3832071,47.3119564,2319245,-26,-52,-111,58,8945434,0.0262,10,923807751,9.35,3.11,0,-1,0,2023:3:15:7:48:16:800,2023-03-15 07:48:16.800,2319.245,0.1253036312322991
3905280104,287314900,2023:3:15:7:48:16,3,11.3832071,47.3119563,2319277,-62,-26,-111,67,8945434,0.0262,10,923807751,9.35,3.11,0,-1,0,2023:3:15:7:48:16:900,2023-03-15 07:48:16.900,2319.277,0.12977287852244013
3905379152,287315000,2023:3:15:7:48:17,3,11.3832073,47.3119565,2319220,-35,4,-97,36,8945434,0.0262,10,923873287,9.35,3.11,0,-1,0,2023:3:15:7:48:17:0,2023-03-15 07:48:17.000,2319.22,0.10319883720275147
3905481211,287315100,2023:3:15:7:48:17,3,11.3832079,47.3119566,2319207,10,114,-93,114,8945434,0.0262,10,923873287,9.31,2.77,0,-1,0,2023:3:15:7:48:17:100,2023-03-15 07:48:17.100,2319.207,0.14746185947559456
3905579135,287315200,2023:3:15:7:48:17,3,11.3832076,47.3119566,2319224,4,18,-89,19,8945434,0.0262,10,923873287,9.31,2.77,1,-1,0,2023:3:15:7:48:17:200,2023-03-15 07:48:17.200,2319.224,0.09089004345911603
3905679891,287315300,2023:3:15:7:48:17,3,11.3832073,47.3119564,2319287,0,4,-92,4,8945434,0.0262,10,923873287,9.31,2.77,1,-1,0,2023:3:15:7:48:17:300,2023-03-15 07:48:17.300,2319.287,0.0920869154657707
3905777007,287315400,2023:3:15:7:48:17,3,11.3832071,47.3119562,2319331,-16,4,-92,16,8945434,0.0262,10,923873287,9.31,2.77,1,-1,0,2023:3:15:7:48:17:400,2023-03-15 07:48:17.400,2319.331,0.09346657156438337
3905877782,287315500,2023:3:15:7:48:17,3,11.383207,47.3119561,2319339,-28,-5,-87,28,8945434,0.0262,10,923873287,9.31,2.77,1,-1,0,2023:3:15:7:48:17:500,2023-03-15 07:48:17.500,2319.339,0.09153141537199128
3905978554,287315600,2023:3:15:7:48:17,3,11.3832071,47.3119562,2319320,-30,-1,-81,30,8945434,0.0262,10,923873287,9.31,2.77,1,-1,0,2023:3:15:7:48:17:600,2023-03-15 07:48:17.600,2319.32,0.08638286867197685
3906077598,287315700,2023:3:15:7:48:17,3,11.3832067,47.311956,2319401,-21,-42,-86,47,8945434,0.0262,10,923873287,9.31,2.77,1,-1,0,2023:3:15:7:48:17:700,2023-03-15 07:48:17.700,2319.401,0.09798469268207151
3906179849,287315800,2023:3:15:7:48:17,3,11.3832066,47.3119558,2319458,-22,-4,-89,22,8945434,0.0262,10,923873287,9.31,2.77,1,-1,0,2023:3:15:7:48:17:800,2023-03-15 07:48:17.800,2319.458,0.09176600677810928
3906274507,287315900,2023:3:15:7:48:17,3,11.3832065,47.3119559,2319449,4,32,-78,32,8945434,0.0262,10,923873287,9.33,2.65,1,-1,0,2023:3:15:7:48:17:900,2023-03-15 07:48:17.900,2319.449,0.08440379138403677
3906380402,287316000,2023:3:15:7:48:18,3,11.3832063,47.311956,2319445,2,-33,-71,33,8945434,0.0262,10,923938823,9.33,2.65,1,-1,0,2023:3:15:7:48:18:0,2023-03-15 07:48:18.000,2319.445,0.07831985699680509
3906478089,287316100,2023:3:15:7:48:18,3,11.383206,47.3119557,2319532,11,-10,-75,15,8945434,0.0262,10,923938823,9.33,2.65,1,-1,0,2023:3:15:7:48:18:100,2023-03-15 07:48:18.100,2319.532,0.0764591394144611
3906578516,287316200,2023:3:15:7:48:18,3,11.3832057,47.3119555,2319582,-65,-25,-77,69,8945434,0.044000000000000004,9,923938823,9.33,2.65,0,-1,0,2023:3:15:7:48:18:200,2023-03-15 07:48:18.200,2319.582,0.10382196299434913
3906677063,287316300,2023:3:15:7:48:18,3,11.3832051,47.311955,2319701,-90,-92,-90,129,8945434,0.0262,10,923938823,9.33,2.65,0,-1,0,2023:3:15:7:48:18:300,2023-03-15 07:48:18.300,2319.701,0.15704776343520463
3906779280,287316400,2023:3:15:7:48:18,3,11.3832049,47.3119549,2319756,-37,-61,-93,71,8945434,0.0262,10,923938823,9.33,2.65,0,-1,0,2023:3:15:7:48:18:400,2023-03-15 07:48:18.400,2319.756,0.11721348045340178
3906876500,287316500,2023:3:15:7:48:18,3,11.3832047,47.3119547,2319795,-62,-24,-88,67,8945434,0.0262,10,923938823,9.33,2.65,0,-1,0,2023:3:15:7:48:18:500,2023-03-15 07:48:18.500,2319.795,0.11029052543169789
3906979944,287316600,2023:3:15:7:48:18,3,11.3832045,47.3119546,2319820,-78,-32,-88,84,8945434,0.0262,10,923938823,9.33,2.85,0,-1,0,2023:3:15:7:48:18:600,2023-03-15 07:48:18.600,2319.82,0.12186878189265699
3907076664,287316700,2023:3:15:7:48:18,3,11.3832044,47.3119547,2319835,-18,-2,-82,18,8945434,0.0262,10,923938823,9.33,2.85,0,-1,0,2023:3:15:7:48:18:700,2023-03-15 07:48:18.700,2319.835,0.08397618710086807
3907178859,287316800,2023:3:15:7:48:18,3,11.383204,47.3119546,2319865,-12,-29,-77,32,8945434,0.0262,10,923938823,9.33,2.85,0,-1,0,2023:3:15:7:48:18:800,2023-03-15 07:48:18.800,2319.865,0.08315046602394961
3907277595,287316900,2023:3:15:7:48:18,3,11.3832035,47.3119544,2319948,-19,-42,-85,47,8945434,0.0262,10,923938823,9.33,2.85,0,-1,0,2023:3:15:7:48:18:900,2023-03-15 07:48:18.900,2319.948,0.09669539802906858
3907379819,287317000,2023:3:15:7:48:19,3,11.3832031,47.3119542,2320015,-34,-38,-88,51,8945434,0.0262,10,924004359,9.33,2.85,0,-1,0,2023:3:15:7:48:19:0,2023-03-15 07:48:19.000,2320.015,0.10170545708072895
3907476939,287317100,2023:3:15:7:48:19,3,11.383203,47.3119543,2320010,-31,2,-81,31,8945434,0.0262,10,924004359,9.33,2.85,0,-1,0,2023:3:15:7:48:19:100,2023-03-15 07:48:19.100,2320.01,0.0867525215771853
3907575510,287317200,2023:3:15:7:48:19,3,11.3832026,47.3119541,2320056,-91,-11,-82,92,8945434,0.0262,10,924004359,9.33,2.85,1,-1,0,2023:3:15:7:48:19:200,2023-03-15 07:48:19.200,2320.056,0.12298780427343192
3907676096,287317300,2023:3:15:7:48:19,3,11.3832022,47.3119541,2320095,-40,-59,-83,71,8945434,0.0262,10,924004359,9.33,2.85,1,-1,0,2023:3:15:7:48:19:300,2023-03-15 07:48:19.300,2320.095,0.10940749517286281
3907777704,287317400,2023:3:15:7:48:19,3,11.3832021,47.3119541,2320116,-17,-6,-83,18,8945434,0.0262,10,924004359,9.31,2.69,1,-1,0,2023:3:15:7:48:19:400,2023-03-15 07:48:19.400,2320.116,0.0849352694703443
3907879915,287317500,2023:3:15:7:48:19,3,11.3832018,47.311954,2320153,-26,9,-82,28,8945434,0.0262,10,924004359,9.31,2.69,1,-1,0,2023:3:15:7:48:19:500,2023-03-15 07:48:19.500,2320.153,0.08649277426467486
3907976633,287317600,2023:3:15:7:48:19,3,11.3832017,47.3119543,2320093,5,19,-64,19,8945434,0.0262,10,924004359,9.31,2.69,1,-1,0,2023:3:15:7:48:19:600,2023-03-15 07:48:19.600,2320.093,0.0669477408132642
3908077649,287317700,2023:3:15:7:48:19,3,11.3832011,47.3119542,2320113,-82,-109,-66,136,8945434,0.0262,10,924004359,9.31,2.69,1,-1,0,2023:3:15:7:48:19:700,2023-03-15 07:48:19.700,2320.113,0.15152887513606111
3908176195,287317800,2023:3:15:7:48:19,3,11.3832011,47.311954,2320227,-29,0,-89,29,8945434,0.0262,10,924004359,9.31,2.69,1,-1,0,2023:3:15:7:48:19:800,2023-03-15 07:48:19.800,2320.227,0.09360555539069249
3908276553,287317900,2023:3:15:7:48:19,3,11.383201,47.3119542,2320184,-24,19,-75,31,8945434,0.0262,10,924004359,9.31,2.69,1,-1,0,2023:3:15:7:48:19:900,2023-03-15 07:48:19.900,2320.184,0.08100617260431454
3908376975,287318000,2023:3:15:7:48:20,3,11.3832008,47.3119543,2320194,-1,7,-74,7,8945434,0.0262,10,924069895,9.31,2.69,1,-1,0,2023:3:15:7:48:20:0,2023-03-15 07:48:20.000,2320.194,0.07433707016018319
3908477068,287318100,2023:3:15:7:48:20,3,11.3832007,47.3119545,2320183,17,-2,-70,17,8945434,0.0262,10,924069895,9.33,2.81,1,-1,0,2023:3:15:7:48:20:100,2023-03-15 07:48:20.100,2320.183,0.07206247289678588
3908577471,287318200,2023:3:15:7:48:20,3,11.3832003,47.3119545,2320188,-10,15,-61,18,8945434,0.0262,10,924069895,9.33,2.81,0,-1,0,2023:3:15:7:48:20:200,2023-03-15 07:48:20.200,2320.188,0.06360817557515701
3908676365,287318300,2023:3:15:7:48:20,3,11.3832001,47.3119545,2320232,27,32,-63,42,8945434,0.0262,10,924069895,9.33,2.81,0,-1,0,2023:3:15:7:48:20:300,2023-03-15 07:48:20.300,2320.232,0.07564390259630976
3908776745,287318400,2023:3:15:7:48:20,3,11.3832002,47.3119548,2320193,43,64,-54,77,8945434,0.0262,10,924069895,9.33,2.81,0,-1,0,2023:3:15:7:48:20:400,2023-03-15 07:48:20.400,2320.193,0.09413288479590966
3908873833,287318500,2023:3:15:7:48:20,3,11.3831999,47.3119547,2320185,-19,9,-46,21,8945434,0.0262,10,924069895,9.33,2.81,0,-1,0,2023:3:15:7:48:20:500,2023-03-15 07:48:20.500,2320.185,0.050576674465607166
3908977880,287318600,2023:3:15:7:48:20,3,11.3831995,47.3119546,2320264,3,9,-54,9,8945434,0.0262,10,924069895,9.33,2.81,0,-1,0,2023:3:15:7:48:20:600,2023-03-15 07:48:20.600,2320.264,0.05482700064749119
3909076410,287318700,2023:3:15:7:48:20,3,11.3831993,47.3119544,2320295,-53,53,-51,75,8945434,0.0262,10,924069895,9.33,2.81,0,-1,0,2023:3:15:7:48:20:700,2023-03-15 07:48:20.700,2320.295,0.09065870063044142
3909178614,287318800,2023:3:15:7:48:20,3,11.3831991,47.3119545,2320308,18,28,-51,33,8945434,0.0262,10,924069895,9.33,2.81,0,-1,0,2023:3:15:7:48:20:800,2023-03-15 07:48:20.800,2320.308,0.06090155991434045
3909277389,287318900,2023:3:15:7:48:20,3,11.3831988,47.3119544,2320323,-45,29,-46,54,8945434,0.0262,10,924069895,9.33,2.65,0,-1,0,2023:3:15:7:48:20:900,2023-03-15 07:48:20.900,2320.323,0.07058328414008518
3909379607,287319000,2023:3:15:7:48:21,3,11.3831985,47.3119544,2320347,54,11,-43,55,8945434,0.0262,10,924135431,9.33,2.65,0,-1,0,2023:3:15:7:48:21:0,2023-03-15 07:48:21.000,2320.347,0.06989992846920517
3909476317,287319100,2023:3:15:7:48:21,3,11.3831985,47.3119545,2320338,27,20,-39,34,8945434,0.046000000000000006,8,924135431,9.33,2.65,0,-1,0,2023:3:15:7:48:21:100,2023-03-15 07:48:21.100,2320.338,0.051478150704935
3909578524,287319200,2023:3:15:7:48:21,3,11.3831986,47.3119546,2320325,1,50,-39,50,8945434,0.0262,10,924135431,9.33,2.65,1,-1,0,2023:3:15:7:48:21:200,2023-03-15 07:48:21.200,2320.325,0.06341923998283171
3909677640,287319300,2023:3:15:7:48:21,3,11.3831986,47.3119547,2320302,10,59,-32,60,8945434,0.0262,10,924135431,9.33,2.65,1,-1,0,2023:3:15:7:48:21:300,2023-03-15 07:48:21.300,2320.302,0.06786015030929418
3909779832,287319400,2023:3:15:7:48:21,3,11.383198,47.3119546,2320332,13,-7,-30,14,8945434,0.0262,10,924135431,9.33,2.65,1,-1,0,2023:3:15:7:48:21:400,2023-03-15 07:48:21.400,2320.332,0.033436506994600976
3909876909,287319500,2023:3:15:7:48:21,3,11.3831979,47.3119545,2320385,0,11,-40,11,8945434,0.0262,10,924135431,9.33,2.65,1,-1,0,2023:3:15:7:48:21:500,2023-03-15 07:48:21.500,2320.385,0.041484937025383084
3909978488,287319600,2023:3:15:7:48:21,3,11.3831978,47.3119546,2320377,2,16,-34,16,8945434,0.0285,9,924135431,9.31,2.77,1,-1,0,2023:3:15:7:48:21:600,2023-03-15 07:48:21.600,2320.377,0.03762977544445356
3910075828,287319700,2023:3:15:7:48:21,3,11.3831975,47.3119545,2320382,-38,11,-28,39,8945434,0.0285,9,924135431,9.31,2.77,1,-1,0,2023:3:15:7:48:21:700,2023-03-15 07:48:21.700,2320.382,0.04846648326421053
3910174408,287319800,2023:3:15:7:48:21,3,11.3831975,47.3119547,2320365,29,12,-26,32,8945434,0.0285,9,924135431,9.31,2.77,1,-1,0,2023:3:15:7:48:21:800,2023-03-15 07:48:21.800,2320.365,0.040755367744629664
3910276614,287319900,2023:3:15:7:48:21,3,11.3831975,47.3119547,2320368,20,39,-24,44,8945434,0.0285,9,924135431,9.31,2.77,1,-1,0,2023:3:15:7:48:21:900,2023-03-15 07:48:21.900,2320.368,0.049969990994595946
3910380641,287320000,2023:3:15:7:48:22,3,11.3831972,47.3119546,2320386,9,36,-19,37,8945434,0.0262,10,924200967,9.31,2.77,1,-1,0,2023:3:15:7:48:22:0,2023-03-15 07:48:22.000,2320.386,0.04168932717135166
3910478610,287320100,2023:3:15:7:48:22,3,11.383197,47.3119546,2320418,21,12,-23,24,8945434,0.0262,10,924200967,9.31,2.77,1,-1,0,2023:3:15:7:48:22:100,2023-03-15 07:48:22.100,2320.418,0.03337663853655727
3910580839,287320200,2023:3:15:7:48:22,3,11.3831969,47.3119545,2320443,-13,32,-24,35,8945434,0.0262,10,924200967,9.31,2.77,0,-1,0,2023:3:15:7:48:22:200,2023-03-15 07:48:22.200,2320.443,0.042059481689626185
3910677550,287320300,2023:3:15:7:48:22,3,11.3831967,47.3119545,2320428,20,9,-16,21,8945434,0.0262,10,924200967,9.31,2.77,0,-1,0,2023:3:15:7:48:22:300,2023-03-15 07:48:22.300,2320.428,0.027147743920996455
3910777296,287320400,2023:3:15:7:48:22,3,11.3831967,47.3119546,2320420,8,69,-11,70,8945434,0.0262,10,924200967,9.41,2.89,0,-1,0,2023:3:15:7:48:22:400,2023-03-15 07:48:22.400,2320.42,0.07032780389006897
3910877675,287320500,2023:3:15:7:48:22,3,11.3831968,47.311955,2320357,85,63,-1,106,8945434,0.0262,10,924200967,9.41,2.89,0,-1,0,2023:3:15:7:48:22:500,2023-03-15 07:48:22.500,2320.357,0.10580642702596096
3910980007,287320600,2023:3:15:7:48:22,3,11.3831968,47.311955,2320356,61,43,-2,75,8945434,0.0262,10,924200967,9.41,2.89,0,-1,0,2023:3:15:7:48:22:600,2023-03-15 07:48:22.600,2320.356,0.07465922581972036
3911077110,287320700,2023:3:15:7:48:22,3,11.3831968,47.3119551,2320321,25,54,8,59,8945434,0.0262,10,924200967,9.41,2.89,0,-1,0,2023:3:15:7:48:22:700,2023-03-15 07:48:22.700,2320.321,0.0600416522091123
3911179300,287320800,2023:3:15:7:48:22,3,11.3831967,47.3119552,2320317,56,55,10,79,8945434,0.0262,10,924200967,9.41,2.89,0,-1,0,2023:3:15:7:48:22:800,2023-03-15 07:48:22.800,2320.317,0.07912648102879338
3911277832,287320900,2023:3:15:7:48:22,3,11.3831965,47.3119553,2320320,68,32,15,75,8945434,0.0262,10,924200967,9.41,2.89,0,-1,0,2023:3:15:7:48:22:900,2023-03-15 07:48:22.900,2320.32,0.0766355009117837
3911380210,287321000,2023:3:15:7:48:23,3,11.3831962,47.311955,2320364,-8,-17,10,19,8945434,0.0262,10,924266503,9.41,2.89,0,-1,0,2023:3:15:7:48:23:0,2023-03-15 07:48:23.000,2320.364,0.021283796653792764
3911476302,287321100,2023:3:15:7:48:23,3,11.3831961,47.311955,2320413,41,12,-1,42,8945434,0.0262,10,924266503,9.29,3.15,0,-1,0,2023:3:15:7:48:23:100,2023-03-15 07:48:23.100,2320.413,0.042731721238442995
3911580343,287321200,2023:3:15:7:48:23,3,11.3831958,47.3119548,2320414,-29,-6,9,30,8945434,0.0262,10,924266503,9.29,3.15,1,-1,0,2023:3:15:7:48:23:200,2023-03-15 07:48:23.200,2320.414,0.030951575081084325
3911679243,287321300,2023:3:15:7:48:23,3,11.3831957,47.3119549,2320423,-12,-6,6,13,8945434,0.0262,10,924266503,9.29,3.15,1,-1,0,2023:3:15:7:48:23:300,2023-03-15 07:48:23.300,2320.423,0.014696938456699069
3911779881,287321400,2023:3:15:7:48:23,3,11.3831955,47.3119548,2320462,7,20,2,22,8945434,0.0262,10,924266503,9.29,3.15,1,-1,0,2023:3:15:7:48:23:400,2023-03-15 07:48:23.400,2320.462,0.021283796653792764
3911878425,287321500,2023:3:15:7:48:23,3,11.3831952,47.3119548,2320456,-38,-67,1,78,8945434,0.0262,10,924266503,9.29,3.15,1,-1,0,2023:3:15:7:48:23:500,2023-03-15 07:48:23.500,2320.456,0.07703246069028304
3911980677,287321600,2023:3:15:7:48:23,3,11.3831953,47.3119548,2320461,-29,9,-1,30,8945434,0.0262,10,924266503,9.29,3.15,1,-1,0,2023:3:15:7:48:23:600,2023-03-15 07:48:23.600,2320.461,0.030380915061926625
3912079244,287321700,2023:3:15:7:48:23,3,11.383195,47.3119547,2320472,-35,-10,0,36,8945434,0.0262,10,924266503,9.29,3.15,1,-1,0,2023:3:15:7:48:23:700,2023-03-15 07:48:23.700,2320.472,0.03640054944640259
3912178107,287321800,2023:3:15:7:48:23,3,11.3831947,47.3119547,2320505,-9,-33,-8,34,8945434,0.0262,10,924266503,9.29,3.15,1,-1,0,2023:3:15:7:48:23:800,2023-03-15 07:48:23.800,2320.505,0.03512833614050059
3912278233,287321900,2023:3:15:7:48:23,3,11.3831945,47.3119547,2320510,-12,-33,-8,35,8945434,0.0262,10,924266503,9.31,2.95,1,-1,0,2023:3:15:7:48:23:900,2023-03-15 07:48:23.900,2320.51,0.036013886210738214
3912376775,287322000,2023:3:15:7:48:24,3,11.3831944,47.3119547,2320503,-25,-21,-8,33,8945434,0.0441,9,924332039,9.31,2.95,1,-1,0,2023:3:15:7:48:24:0,2023-03-15 07:48:24.000,2320.503,0.033615472627943226
3912477146,287322100,2023:3:15:7:48:24,3,11.3831943,47.3119548,2320521,1,-23,-17,23,8945434,0.0262,10,924332039,9.31,2.95,1,-1,0,2023:3:15:7:48:24:100,2023-03-15 07:48:24.100,2320.521,0.02861817604250837
3912577939,287322200,2023:3:15:7:48:24,3,11.383194,47.3119547,2320514,-77,-93,-17,121,8945434,0.0262,10,924332039,9.31,2.95,0,-1,0,2023:3:15:7:48:24:200,2023-03-15 07:48:24.200,2320.514,0.12193030796319675
3912678342,287322300,2023:3:15:7:48:24,3,11.3831939,47.3119547,2320535,-32,-51,-22,60,8945434,0.0262,10,924332039,9.31,2.95,0,-1,0,2023:3:15:7:48:24:300,2023-03-15 07:48:24.300,2320.535,0.06410148204214938
3912775069,287322400,2023:3:15:7:48:24,3,11.3831938,47.3119546,2320566,-67,-51,-31,84,8945434,0.0262,10,924332039,9.31,2.95,0,-1,0,2023:3:15:7:48:24:400,2023-03-15 07:48:24.400,2320.566,0.08972736483370054
3912875869,287322500,2023:3:15:7:48:24,3,11.3831936,47.3119547,2320534,-43,-90,-26,99,8945434,0.0262,10,924332039,9.31,2.95,0,-1,0,2023:3:15:7:48:24:500,2023-03-15 07:48:24.500,2320.534,0.1030776406404415
3912976048,287322600,2023:3:15:7:48:24,3,11.3831936,47.3119549,2320496,-15,-47,-16,49,8945434,0.0262,10,924332039,9.31,2.65,0,-1,0,2023:3:15:7:48:24:600,2023-03-15 07:48:24.600,2320.496,0.05186520991955976
3913078261,287322700,2023:3:15:7:48:24,3,11.3831934,47.3119547,2320541,-42,-8,-23,42,8945434,0.0262,10,924332039,9.31,2.65,0,-1,0,2023:3:15:7:48:24:700,2023-03-15 07:48:24.700,2320.541,0.048548944375753425
3913176818,287322800,2023:3:15:7:48:24,3,11.3831931,47.3119545,2320604,-72,-52,-36,89,8945434,0.0262,10,924332039,9.31,2.65,0,-1,0,2023:3:15:7:48:24:800,2023-03-15 07:48:24.800,2320.604,0.09583318840568751
3913279043,287322900,2023:3:15:7:48:24,3,11.3831931,47.3119545,2320607,-78,-48,-38,92,8945434,0.0262,10,924332039,9.31,2.65,0,-1,0,2023:3:15:7:48:24:900,2023-03-15 07:48:24.900,2320.607,0.09915644204992433
3913376195,287323000,2023:3:15:7:48:25,3,11.3831928,47.3119544,2320647,-13,-21,-41,25,8945434,0.0262,10,924397575,9.31,2.65,0,-1,0,2023:3:15:7:48:25:0,2023-03-15 07:48:25.000,2320.647,0.047864391775097284
3913478786,287323100,2023:3:15:7:48:25,3,11.3831927,47.3119546,2320598,18,-38,-30,42,8945434,0.0262,10,924397575,9.31,2.65,0,-1,0,2023:3:15:7:48:25:100,2023-03-15 07:48:25.100,2320.598,0.05165268628057983
3913577376,287323200,2023:3:15:7:48:25,3,11.3831928,47.3119549,2320543,9,0,-22,9,8945434,0.0262,10,924397575,9.31,2.65,1,-1,0,2023:3:15:7:48:25:200,2023-03-15 07:48:25.200,2320.543,0.023769728648009424
3913677739,287323300,2023:3:15:7:48:25,3,11.383193,47.3119551,2320503,5,13,-19,14,8945434,0.0262,10,924397575,9.31,2.65,1,-1,0,2023:3:15:7:48:25:300,2023-03-15 07:48:25.300,2320.503,0.023558437978779493
3913776203,287323400,2023:3:15:7:48:25,3,11.3831929,47.3119551,2320547,21,21,-29,30,8945434,0.0262,10,924397575,9.33,2.69,1,-1,0,2023:3:15:7:48:25:400,2023-03-15 07:48:25.400,2320.547,0.04150903516103452
3913878415,287323500,2023:3:15:7:48:25,3,11.3831926,47.311955,2320536,-23,-59,-25,63,8945434,0.0262,10,924397575,9.33,2.69,1,-1,0,2023:3:15:7:48:25:500,2023-03-15 07:48:25.500,2320.536,0.0680808343074613
3913976981,287323600,2023:3:15:7:48:25,3,11.3831929,47.3119553,2320489,33,36,-15,48,8945434,0.0262,10,924397575,9.33,2.69,1,-1,0,2023:3:15:7:48:25:600,2023-03-15 07:48:25.600,2320.489,0.0510881590977792
3914075909,287323700,2023:3:15:7:48:25,3,11.3831928,47.3119553,2320487,9,16,-14,19,8945434,0.0262,10,924397575,9.33,2.69,1,-1,0,2023:3:15:7:48:25:700,2023-03-15 07:48:25.700,2320.487,0.02308679276123039
3914176864,287323800,2023:3:15:7:48:25,3,11.3831926,47.3119552,2320527,-13,7,-20,15,8945434,0.0262,10,924397575,9.33,2.69,1,-1,0,2023:3:15:7:48:25:800,2023-03-15 07:48:25.800,2320.527,0.02485960578931211
3914279088,287323900,2023:3:15:7:48:25,3,11.383192,47.3119552,2320538,-7,-100,-18,101,8945434,0.0262,10,924397575,9.33,2.69,1,-1,0,2023:3:15:7:48:25:900,2023-03-15 07:48:25.900,2320.538,0.10184792585025972
3914375797,287324000,2023:3:15:7:48:26,3,11.3831922,47.3119551,2320582,-17,25,-29,30,8945434,0.0262,10,924463111,9.33,2.69,1,-1,0,2023:3:15:7:48:26:0,2023-03-15 07:48:26.000,2320.582,0.04189272013130682
3914479220,287324100,2023:3:15:7:48:26,3,11.3831922,47.3119552,2320523,-38,6,-16,38,8945434,0.0262,10,924463111,9.37,3.37,1,-1,0,2023:3:15:7:48:26:100,2023-03-15 07:48:26.100,2320.523,0.041665333311999314
3914576588,287324200,2023:3:15:7:48:26,3,11.383192,47.3119554,2320523,22,-8,-13,23,8945434,0.0262,10,924463111,9.37,3.37,0,-1,0,2023:3:15:7:48:26:200,2023-03-15 07:48:26.200,2320.523,0.02677685567799177
3914679229,287324300,2023:3:15:7:48:26,3,11.3831921,47.3119555,2320519,34,6,-16,35,8945434,0.0262,10,924463111,9.37,3.37,0,-1,0,2023:3:15:7:48:26:300,2023-03-15 07:48:26.300,2320.519,0.038052595180880895
3914775925,287324400,2023:3:15:7:48:26,3,11.3831923,47.3119559,2320436,52,15,-5,54,8945434,0.0262,10,924463111,9.37,3.37,0,-1,0,2023:3:15:7:48:26:400,2023-03-15 07:48:26.400,2320.436,0.054350712966804764
3914878134,287324500,2023:3:15:7:48:26,3,11.383192,47.3119557,2320470,-27,-44,-10,51,8945434,0.0262,10,924463111,9.37,3.37,0,-1,0,2023:3:15:7:48:26:500,2023-03-15 07:48:26.500,2320.47,0.052583267300539624
3914977582,287324600,2023:3:15:7:48:26,3,11.3831924,47.3119559,2320450,-14,70,-7,71,8945434,0.0262,10,924463111,9.37,3.37,0,-1,0,2023:3:15:7:48:26:600,2023-03-15 07:48:26.600,2320.45,0.0717286553617172
3915077952,287324700,2023:3:15:7:48:26,3,11.383192,47.3119557,2320506,17,-19,-14,26,8945434,0.0262,10,924463111,9.37,3.37,0,-1,0,2023:3:15:7:48:26:700,2023-03-15 07:48:26.700,2320.506,0.029086079144497973
3915176494,287324800,2023:3:15:7:48:26,3,11.3831919,47.3119556,2320536,-24,-6,-16,24,8945434,0.0262,10,924463111,9.37,3.37,0,-1,0,2023:3:15:7:48:26:800,2023-03-15 07:48:26.800,2320.536,0.029461839725312473
3915280301,287324900,2023:3:15:7:48:26,3,11.3831919,47.3119558,2320489,8,10,-4,13,8945434,0.0285,9,924463111,9.13,2.81,0,-1,0,2023:3:15:7:48:26:900,2023-03-15 07:48:26.900,2320.489,0.01341640786499874
3915375191,287325000,2023:3:15:7:48:27,3,11.3831921,47.3119557,2320535,-2,46,-14,46,8945434,0.0262,10,924528647,9.13,2.81,0,-1,0,2023:3:15:7:48:27:0,2023-03-15 07:48:27.000,2320.535,0.04812483766206386
3915479330,287325100,2023:3:15:7:48:27,3,11.3831922,47.311956,2320500,37,10,-10,39,8945434,0.0262,10,924528647,9.13,2.81,0,-1,0,2023:3:15:7:48:27:100,2023-03-15 07:48:27.100,2320.5,0.039610604640676714
3915577937,287325200,2023:3:15:7:48:27,3,11.3831921,47.3119559,2320495,-19,20,-4,28,8945434,0.0262,10,924528647,9.13,2.81,1,-1,0,2023:3:15:7:48:27:200,2023-03-15 07:48:27.200,2320.495,0.027874719729532708
3915680148,287325300,2023:3:15:7:48:27,3,11.3831922,47.3119562,2320470,65,47,3,80,8945434,0.0262,10,924528647,9.13,2.81,1,-1,0,2023:3:15:7:48:27:300,2023-03-15 07:48:27.300,2320.47,0.08026830009412185
3915776852,287325400,2023:3:15:7:48:27,3,11.3831921,47.3119561,2320476,19,12,3,23,8945434,0.0262,10,924528647,9.13,2.81,1,-1,0,2023:3:15:7:48:27:400,2023-03-15 07:48:27.400,2320.476,0.022671568097509268
3915877773,287325500,2023:3:15:7:48:27,3,11.383192,47.311956,2320502,-19,-58,-4,61,8945434,0.0262,10,924528647,9.13,2.81,1,-1,0,2023:3:15:7:48:27:500,2023-03-15 07:48:27.500,2320.502,0.06116371473349211
3915977536,287325600,2023:3:15:7:48:27,3,11.383192,47.311956,2320548,10,26,-8,28,8945434,0.0262,10,924528647,9.35,2.69,1,-1,0,2023:3:15:7:48:27:600,2023-03-15 07:48:27.600,2320.548,0.028982753492378877
